transaction_id,ts,customer_id,branch,channel,category,quantity,unit_price,amount,payment_method,gio,score
T0019823,2025-04-13 19:51:47,C02282,Hải Phòng,Online,Thực phẩm,4.0,162000.0,648000.0,VI_DIEN_TU,19,-0.6261494097231383
T0021383,2025-04-21 22:49:13,C00002,Hải Phòng,Cửa hàng,Gia dụng,5.0,787000.0,3935000.0,TIEN_MAT,22,-0.6261120964519294
T0008250,2025-02-12 21:08:09,C02464,Hà Nội,Online,Điện tử,4.0,1161000.0,4644000.0,VI_DIEN_TU,21,-0.6260916046061245
T0032889,2025-06-21 03:44:35,C00036,Hà Nội,Cửa hàng,Điện tử,4.0,1249000.0,4996000.0,VI_DIEN_TU,3,-0.6260840969588138
T0040340,2025-07-29 19:47:30,C06206,TP HCM,Cửa hàng,Gia dụng,5.0,806000.0,4030000.0,VI_DIEN_TU,19,-0.6260341404047419
T0052298,2025-09-30 00:06:42,C00044,Cần Thơ,Online,Thực phẩm,5.0,182000.0,910000.0,THE,0,-0.6260307081582718
T0017681,2025-04-02 20:37:33,C02063,TP HCM,Cửa hàng,Gia dụng,5.0,775000.0,3681250.0,VI_DIEN_TU,20,-0.6260235042957987
T0032227,2025-06-17 16:19:46,C00170,Hà Nội,Online,Sách,5.0,148000.0,703000.0,VI_DIEN_TU,16,-0.6260001449831374
T0053573,2025-10-06 19:34:27,C04479,Hà Nội,Online,Sách,5.0,148000.0,703000.0,THE,19,-0.625986175617238
T0009239,2025-02-18 01:55:25,C05084,Đà Nẵng,Online,Điện tử,4.0,939000.0,3756000.0,VI_DIEN_TU,1,-0.6259805754947623
T0027564,2025-05-24 00:23:55,C04872,Hải Phòng,Cửa hàng,Sách,4.0,140000.0,560000.0,VI_DIEN_TU,0,-0.6259244173953242
T0057844,2025-10-29 00:53:38,C07771,Cần Thơ,Online,Điện tử,4.0,977000.0,3517200.0,VI_DIEN_TU,0,-0.6258823123243897
T0025565,2025-05-13 18:31:16,C00176,Hà Nội,Online,Thực phẩm,5.0,165000.0,783750.0,VI_DIEN_TU,18,-0.6258804070969693
T0039089,2025-07-23 03:34:29,C06857,Hà Nội,Cửa hàng,Thời trang,1.0,5731332.635710168,5731333.0,VI_DIEN_TU,3,-0.6258459263702025
T0043838,2025-08-17 10:14:18,C01586,TP HCM,Online,Gia dụng,5.0,940000.0,4700000.0,TIEN_MAT,10,-0.6257775049886369
T0015760,2025-03-23 20:23:47,C02852,Hà Nội,Cửa hàng,Thực phẩm,5.0,155000.0,736250.0,TIEN_MAT,20,-0.6257759105814585
T0021769,2025-04-23 21:53:57,C00075,Cần Thơ,Cửa hàng,Điện tử,5.0,1174000.0,5870000.0,THE,21,-0.6257319152623333
T0056293,2025-10-21 00:11:21,C00033,TP HCM,Online,Thực phẩm,5.0,192000.0,912000.0,TIEN_MAT,0,-0.6257256751189326
T0008714,2025-02-15 07:19:48,C02070,Cần Thơ,Cửa hàng,Mỹ phẩm,5.0,464000.0,2320000.0,VI_DIEN_TU,7,-0.6257005687013016
T0014256,2025-03-16 00:12:35,C00308,TP HCM,Cửa hàng,Thực phẩm,5.0,172000.0,817000.0,THE,0,-0.6256872719049817
T0045299,2025-08-24 23:37:56,C00366,Đà Nẵng,Online,Điện tử,4.0,960000.0,3840000.0,THE,23,-0.6256656177620539
T0045055,2025-08-23 17:53:38,C00322,Hà Nội,Cửa hàng,Thực phẩm,5.0,164000.0,820000.0,VI_DIEN_TU,17,-0.6256631199113104
T0025265,2025-05-12 02:08:51,C00547,Hà Nội,Online,Thực phẩm,1.0,3353155.2285962235,3353155.0,VI_DIEN_TU,2,-0.6256613691895976
T0056187,2025-10-20 11:58:23,C00912,Hà Nội,Cửa hàng,Thực phẩm,5.0,192000.0,816000.0,VI_DIEN_TU,11,-0.6256338132652767
T0008427,2025-02-13 18:32:54,C02464,TP HCM,Cửa hàng,Sách,5.0,131000.0,655000.0,VI_DIEN_TU,18,-0.6256219858537622
T0030529,2025-06-08 20:46:01,C00881,Đà Nẵng,Online,Sách,4.0,167000.0,634600.0,VI_DIEN_TU,20,-0.6256123023056833
T0032225,2025-06-17 16:02:17,C05439,TP HCM,Cửa hàng,Sách,5.0,139000.0,660250.0,VI_DIEN_TU,16,-0.6255944412586201
T0013016,2025-03-09 14:39:03,C01607,Hải Phòng,Online,Gia dụng,5.0,958000.0,4790000.0,TIEN_MAT,14,-0.6255902485365609
T0006268,2025-02-02 18:46:49,C02790,Hà Nội,Online,Thực phẩm,5.0,189000.0,945000.0,THE,18,-0.6255880122335297
T0013116,2025-03-10 01:58:18,C05708,Hà Nội,Cửa hàng,Thời trang,5.0,860000.0,3870000.0,THE,1,-0.6255595726829339
T0031483,2025-06-13 19:07:58,C01759,TP HCM,Cửa hàng,Thực phẩm,5.0,192000.0,912000.0,VI_DIEN_TU,19,-0.625536762281046
T0018474,2025-04-06 22:07:25,C00456,Hà Nội,Cửa hàng,Thời trang,5.0,831000.0,3947250.0,THE,22,-0.6255335031856805
T0001861,2025-01-10 23:58:31,C06269,Hải Phòng,Cửa hàng,Điện tử,5.0,1016000.0,5080000.0,THE,23,-0.6254023415491942
T0003973,2025-01-22 00:13:57,C04440,Hải Phòng,Cửa hàng,Điện tử,5.0,1044000.0,5220000.0,TIEN_MAT,0,-0.6253946573438358
TDUP0258,2025-06-07 10:59:43,C02242,Hà Nội,Cửa hàng,Mỹ phẩm,5.0,408000.0,2040000.0,VI_DIEN_TU,10,-0.6253595558485314
T0013914,2025-03-14 04:48:34,C00652,TP HCM,Online,Điện tử,4.0,1213000.0,4366800.0,VI_DIEN_TU,4,-0.6253419955511046
T0038480,2025-07-20 03:44:08,C00636,TP HCM,Online,Thực phẩm,5.0,160000.0,720000.0,CHUYEN_KHOAN,3,-0.6252563486001264
T0021441,2025-04-22 05:28:26,C00365,TP HCM,Online,Thực phẩm,5.0,166000.0,830000.0,VI_DIEN_TU,5,-0.6252458413697578
T0056887,2025-10-24 04:07:32,C07739,Hà Nội,Online,Mỹ phẩm,5.0,499000.0,2370250.0,VI_DIEN_TU,4,-0.6252362941832567
T0037442,2025-07-14 18:37:29,C04631,Hà Nội,Online,Gia dụng,4.0,736000.0,2944000.0,VI_DIEN_TU,18,-0.625228312264671
T0042201,2025-08-08 20:54:27,C03505,Đà Nẵng,Cửa hàng,Mỹ phẩm,5.0,408000.0,1938000.0,VI_DIEN_TU,20,-0.6252107089510329
T0003624,2025-01-20 03:50:35,C01006,Cần Thơ,Cửa hàng,Điện tử,5.0,950000.0,4750000.0,THE,3,-0.6251286234939865
T0044643,2025-08-21 12:42:52,C02307,Hà Nội,Online,Gia dụng,5.0,812000.0,4060000.0,VI_DIEN_TU,12,-0.6251127403223422
T0037257,2025-07-13 19:31:06,C03569,Hải Phòng,Online,Mỹ phẩm,4.0,494000.0,1877200.0,VI_DIEN_TU,19,-0.6251056324516113
T0039749,2025-07-26 17:46:14,C00007,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,166000.0,830000.0,VI_DIEN_TU,17,-0.6250284693555284
T0021376,2025-04-21 21:41:44,C00104,TP HCM,Cửa hàng,Gia dụng,4.0,740000.0,2960000.0,VI_DIEN_TU,21,-0.6250225099475216
T0008986,2025-02-16 17:40:52,C00052,Đà Nẵng,Online,Thực phẩm,5.0,197000.0,935750.0,TIEN_MAT,17,-0.6249841599398097
T0050738,2025-09-22 00:49:29,C05020,Hà Nội,Online,Điện tử,3.0,1047000.0,3141000.0,VI_DIEN_TU,0,-0.6249669862985604
T0007976,2025-02-11 10:42:50,C01752,Hà Nội,Online,Mỹ phẩm,5.0,528000.0,2640000.0,VI_DIEN_TU,10,-0.6249608331611958
T0013408,2025-03-11 14:09:18,C00228,Hà Nội,Cửa hàng,Gia dụng,5.0,868000.0,4123000.0,VI_DIEN_TU,14,-0.6248900858725269
T0054883,2025-10-13 15:27:56,C03584,Hà Nội,Cửa hàng,Điện tử,4.0,1011000.0,4044000.0,VI_DIEN_TU,15,-0.6248824270493211
T0010343,2025-02-23 19:01:39,C00218,Hải Phòng,Online,Điện tử,3.0,1259000.0,3777000.0,VI_DIEN_TU,19,-0.624881894919235
T0015225,2025-03-21 00:36:13,C05169,TP HCM,Online,Thực phẩm,4.0,161000.0,547400.0,VI_DIEN_TU,0,-0.6248419408351042
T0045697,2025-08-27 01:54:47,C05098,TP HCM,Online,Điện tử,4.0,984000.0,3936000.0,VI_DIEN_TU,1,-0.6248245486437113
T0042430,2025-08-10 01:33:01,C00761,Hải Phòng,Cửa hàng,Thực phẩm,1.0,3479257.9149565315,3479258.0,VI_DIEN_TU,1,-0.6248211559163037
T0033472,2025-06-24 05:04:34,C03557,Cần Thơ,Online,Thực phẩm,5.0,191000.0,859500.0,VI_DIEN_TU,5,-0.6248144185716252
T0045346,2025-08-25 06:01:16,C00753,Hà Nội,Cửa hàng,Điện tử,5.0,961000.0,4805000.0,THE,6,-0.6247877926293064
T0000092,2025-01-01 19:02:27,C02033,Cần Thơ,Online,Thời trang,5.0,770000.0,3657500.0,VI_DIEN_TU,19,-0.6247829000275937
T0059596,2025-11-07 05:32:45,C00861,Đà Nẵng,Online,Điện tử,5.0,1097000.0,5485000.0,THE,5,-0.6247735595019698
T0045984,2025-08-28 12:33:47,C00940,Hà Nội,Cửa hàng,Gia dụng,5.0,870000.0,4350000.0,VI_DIEN_TU,12,-0.624735586017254
T0044589,2025-08-21 05:25:11,C01575,TP HCM,Online,Thời trang,5.0,785000.0,3925000.0,VI_DIEN_TU,5,-0.6247352058777056
T0022311,2025-04-26 19:31:13,C02207,Đà Nẵng,Cửa hàng,Điện tử,5.0,1213000.0,6065000.0,CHUYEN_KHOAN,19,-0.6247289849108332
T0007717,2025-02-10 04:20:11,C03533,TP HCM,Cửa hàng,Gia dụng,5.0,927000.0,4635000.0,TIEN_MAT,4,-0.6247008119743926
T0059716,2025-11-07 20:50:14,C02869,TP HCM,Cửa hàng,Điện tử,4.0,1201000.0,4804000.0,VI_DIEN_TU,20,-0.6245774389376433
T0002434,2025-01-13 22:42:20,C02311,TP HCM,Cửa hàng,Thực phẩm,4.0,164000.0,656000.0,VI_DIEN_TU,22,-0.6245659669596006
T0027398,2025-05-23 03:10:35,C01381,Hà Nội,Online,Điện tử,4.0,1124000.0,4271200.0,VI_DIEN_TU,3,-0.6245583511863616
T0009952,2025-02-21 18:00:55,C00663,Hà Nội,Online,Mỹ phẩm,5.0,431000.0,2155000.0,VI_DIEN_TU,18,-0.6245122691294831
T0055125,2025-10-14 20:10:06,C03112,TP HCM,Cửa hàng,Điện tử,5.0,1189000.0,5945000.0,TIEN_MAT,20,-0.6245014962479393
T0022583,2025-04-28 04:43:51,C07986,Hải Phòng,Cửa hàng,Gia dụng,5.0,942000.0,4710000.0,THE,4,-0.6244895157062504
T0040579,2025-07-31 02:12:28,C04419,TP HCM,Cửa hàng,Thời trang,5.0,816000.0,3672000.0,VI_DIEN_TU,2,-0.6244511739182005
T0016040,2025-03-25 07:22:18,C06687,Hải Phòng,Online,Mỹ phẩm,5.0,545000.0,2588750.0,VI_DIEN_TU,7,-0.6244280057309822
T0053227,2025-10-04 23:39:23,C00004,Hải Phòng,Online,Mỹ phẩm,4.0,431000.0,1637800.0,VI_DIEN_TU,23,-0.6244121535040316
T0027368,2025-05-22 23:59:23,C00957,TP HCM,Online,Sách,5.0,127000.0,571500.0,THE,23,-0.6243773244644042
T0027885,2025-05-25 16:55:08,C06575,Đà Nẵng,Online,Sách,5.0,141000.0,599250.0,TIEN_MAT,16,-0.6243683504759292
T0032919,2025-06-21 07:30:59,C00216,Hà Nội,Cửa hàng,Thực phẩm,5.0,198000.0,940500.0,VI_DIEN_TU,7,-0.624329150870103
T0021755,2025-04-23 20:00:22,C03257,TP HCM,Online,Điện tử,4.0,1244000.0,4976000.0,VI_DIEN_TU,20,-0.6243243376212052
T0034748,2025-06-30 21:41:42,C00256,Hải Phòng,Online,Thực phẩm,5.0,178000.0,845500.0,THE,21,-0.6243193199898797
T0019019,2025-04-09 18:08:26,C03657,Hà Nội,Online,Thời trang,5.0,688000.0,3440000.0,VI_DIEN_TU,18,-0.6243144749418934
T0026240,2025-05-17 06:29:24,C00142,TP HCM,Cửa hàng,Điện tử,5.0,1204000.0,6020000.0,THE,6,-0.624289544915963
T0002206,2025-01-12 19:51:32,C07441,Đà Nẵng,Online,Gia dụng,5.0,827000.0,3928250.0,THE,19,-0.62428713198537
T0036339,2025-07-09 05:10:39,C04990,Hà Nội,Online,Điện tử,5.0,1246000.0,5607000.0,TIEN_MAT,5,-0.6242534267081223
T0054522,2025-10-11 17:04:54,C00352,Hà Nội,Cửa hàng,Điện tử,4.0,1198000.0,4792000.0,VI_DIEN_TU,17,-0.624248785868359
T0007551,2025-02-09 08:20:02,C00739,Hà Nội,Online,Gia dụng,5.0,973000.0,4865000.0,TIEN_MAT,8,-0.6242381901506799
T0038613,2025-07-20 19:38:48,C00384,Hà Nội,Online,Thời trang,4.0,683000.0,2458800.0,VI_DIEN_TU,19,-0.6242264904599754
T0024657,2025-05-09 00:58:04,C00321,Hà Nội,Cửa hàng,Sách,4.0,132000.0,475200.0,VI_DIEN_TU,0,-0.6242254470459501
T0037307,2025-07-14 01:33:46,C02638,TP HCM,Cửa hàng,Mỹ phẩm,5.0,550000.0,2750000.0,THE,1,-0.6242092365799973
T0038322,2025-07-19 06:45:08,C03525,Hà Nội,Online,Điện tử,4.0,1094000.0,4376000.0,VI_DIEN_TU,6,-0.6242035601025663
T0051581,2025-09-26 07:52:12,C01379,TP HCM,Cửa hàng,Sách,5.0,132000.0,561000.0,VI_DIEN_TU,7,-0.6241918194389088
T0058025,2025-10-29 22:22:21,C01500,TP HCM,Online,Sách,4.0,132000.0,475200.0,VI_DIEN_TU,22,-0.6241895778539239
T0011919,2025-03-04 00:21:02,C00070,TP HCM,Online,Mỹ phẩm,5.0,415000.0,2075000.0,CHUYEN_KHOAN,0,-0.6241671977900051
T0045916,2025-08-28 04:46:36,C04899,Đà Nẵng,Online,Thời trang,5.0,733000.0,3665000.0,VI_DIEN_TU,4,-0.6241511106484674
T0036460,2025-07-09 19:44:03,C00016,TP HCM,Online,Thực phẩm,5.0,186000.0,930000.0,VI_DIEN_TU,19,-0.6241468917620395
T0059578,2025-11-07 03:10:57,C02532,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,186000.0,883500.0,VI_DIEN_TU,3,-0.6241402332467043
T0046469,2025-08-31 00:17:13,C05140,TP HCM,Online,Sách,3.0,140000.0,378000.0,VI_DIEN_TU,0,-0.6240817550753495
T0011748,2025-03-03 03:28:59,C02636,Đà Nẵng,Cửa hàng,Gia dụng,5.0,918000.0,4590000.0,THE,3,-0.6240671375497706
T0023016,2025-04-30 10:54:45,C00184,Cần Thơ,Online,Gia dụng,5.0,765000.0,3825000.0,VI_DIEN_TU,10,-0.6240649265357745
T0046277,2025-08-30 00:49:43,C05244,Hà Nội,Cửa hàng,Mỹ phẩm,4.0,523000.0,2092000.0,VI_DIEN_TU,0,-0.6240025981087067
T0054189,2025-10-10 00:41:55,C01371,Đà Nẵng,Online,Thực phẩm,5.0,181000.0,905000.0,THE,0,-0.623975376693177
T0034131,2025-06-27 17:31:14,C03473,Cần Thơ,Online,Điện tử,4.0,1208000.0,4832000.0,VI_DIEN_TU,17,-0.6239719494770091
T0001149,2025-01-07 07:45:51,C01165,Hà Nội,Online,Thực phẩm,5.0,195000.0,975000.0,VI_DIEN_TU,7,-0.623961617635003
T0019996,2025-04-14 16:39:48,C00076,Đà Nẵng,Online,Sách,5.0,135000.0,675000.0,TIEN_MAT,16,-0.6239538371227882
T0046609,2025-08-31 17:24:53,C00001,Hải Phòng,Online,Điện tử,5.0,969000.0,4118250.0,THE,17,-0.6239527297960553
T0055715,2025-10-18 01:33:14,C00358,Hà Nội,Online,Sách,5.0,164000.0,820000.0,THE,1,-0.6239523917974807
T0037577,2025-07-15 10:20:43,C06295,Đà Nẵng,Cửa hàng,Thời trang,5.0,759000.0,3795000.0,VI_DIEN_TU,10,-0.6239249674155534
T0048029,2025-09-08 00:28:38,C04883,Đà Nẵng,Online,Điện tử,3.0,1035000.0,2949750.0,VI_DIEN_TU,0,-0.6239107695518775
T0010413,2025-02-24 03:19:21,C07079,TP HCM,Cửa hàng,Sách,5.0,133000.0,665000.0,THE,3,-0.6238822730582452
T0050759,2025-09-22 03:04:35,C03864,Hải Phòng,Cửa hàng,Gia dụng,5.0,945000.0,4252500.0,KHONG_RO,3,-0.6238610499481029
T0049753,2025-09-16 21:21:10,C02088,Cần Thơ,Online,Gia dụng,5.0,973000.0,4865000.0,TIEN_MAT,21,-0.6237954742069293
T0026150,2025-05-16 18:53:32,C00775,Cần Thơ,Cửa hàng,Thực phẩm,5.0,159000.0,795000.0,VI_DIEN_TU,18,-0.623780811711024
T0057597,2025-10-27 18:56:15,C05107,TP HCM,Online,Thời trang,4.0,816000.0,2937600.0,VI_DIEN_TU,18,-0.6237494906994333
T0053748,2025-10-07 16:57:27,C00193,Hà Nội,Online,Mỹ phẩm,5.0,423000.0,2115000.0,VI_DIEN_TU,16,-0.6237265576486515
T0014619,2025-03-17 22:12:48,C00193,Hải Phòng,Cửa hàng,Thực phẩm,5.0,175000.0,831250.0,CHUYEN_KHOAN,22,-0.6237085105109009
