customer_id,age,gender,city,tenure_months,support_tickets,churn,recency,frequency,monetary,phan_khuc,trang_thai
C03988,20,Nam,Hải Phòng,7,1,1,106.0,5.0,2953300.0,Trung bình,Đã rời bỏ
C03989,54,Nữ,TP HCM,43,1,1,31.0,4.0,1734900.0,Trung bình,Đã rời bỏ
C03990,49,Nữ,Hải Phòng,50,0,0,75.0,4.0,5683600.0,Đã ngủ đông,Đang hoạt động
C03991,60,Nữ,Hà Nội,32,0,0,36.0,8.0,7066300.0,Trung bình,Đang hoạt động
C03992,61,Nữ,Hà Nội,20,1,0,12.0,7.0,5000700.0,Khách VIP,Đang hoạt động
C03993,68,Nam,Hà Nội,23,3,0,234.0,3.0,2509000.0,Đã ngủ đông,Đang hoạt động
C03994,18,Nam,Đà Nẵng,8,0,0,72.0,8.0,6498400.0,Nguy cơ rời bỏ,Đang hoạt động
C03995,30,Nam,Cần Thơ,45,2,1,124.0,4.0,6044750.0,Đã ngủ đông,Đã rời bỏ
C03996,42,Nam,Hà Nội,55,0,0,26.0,3.0,2414450.0,Khách mới,Đang hoạt động
C03997,39,Nữ,Hải Phòng,35,1,1,138.0,2.0,4696000.0,Đã ngủ đông,Đã rời bỏ
C03998,31,Nữ,Đà Nẵng,13,0,0,53.0,8.0,10383900.0,Trung bình,Đang hoạt động
C03999,20,Nữ,Hà Nội,6,3,1,132.0,2.0,924400.0,Đã ngủ đông,Đã rời bỏ
C04000,30,Nữ,Hà Nội,19,1,0,24.0,7.0,7488800.0,Khách VIP,Đang hoạt động
C04001,66,Nam,Hải Phòng,3,3,0,118.0,3.0,1956350.0,Đã ngủ đông,Đang hoạt động
C04002,56,Nữ,TP HCM,28,4,1,104.0,3.0,4709100.0,Đã ngủ đông,Đã rời bỏ
C04003,52,Nam,Hải Phòng,25,1,1,176.0,2.0,819000.0,Đã ngủ đông,Đã rời bỏ
C04004,19,Nam,Cần Thơ,11,0,1,21.0,8.0,5814700.0,Khách VIP,Đã rời bỏ
C04005,34,Nữ,Cần Thơ,52,1,0,113.0,5.0,2593800.0,Trung bình,Đang hoạt động
C04006,62,Nữ,TP HCM,40,0,0,48.0,6.0,4090600.0,Trung bình,Đang hoạt động
C04007,69,Nữ,Hải Phòng,56,0,1,46.0,5.0,2545500.0,Trung bình,Đã rời bỏ
C04008,43,Nam,TP HCM,35,1,0,61.0,6.0,12173350.0,Nguy cơ rời bỏ,Đang hoạt động
C04009,69,Nữ,Đà Nẵng,58,0,1,5.0,4.0,2600800.0,Khách mới,Đã rời bỏ
C04010,68,Nữ,TP HCM,12,1,1,238.0,1.0,847000.0,Đã ngủ đông,Đã rời bỏ
C04011,36,Nam,Hà Nội,30,3,1,45.0,3.0,3247000.0,Trung bình,Đã rời bỏ
C04012,24,Nữ,TP HCM,46,0,0,28.0,4.0,1787650.0,Khách mới,Đang hoạt động
C04013,59,Nam,Cần Thơ,54,2,0,156.0,3.0,3249500.0,Đã ngủ đông,Đang hoạt động
C04014,54,Nam,Hà Nội,60,2,0,112.0,4.0,2573000.0,Đã ngủ đông,Đang hoạt động
C04015,66,Nữ,Hà Nội,1,1,1,144.0,3.0,1898400.0,Đã ngủ đông,Đã rời bỏ
C04016,68,Nữ,TP HCM,42,1,0,78.0,3.0,2924800.0,Đã ngủ đông,Đang hoạt động
C04017,23,Nam,Đà Nẵng,12,3,1,8.0,3.0,2319200.0,Khách mới,Đã rời bỏ
C04018,46,Nữ,Hà Nội,31,1,0,6.0,8.0,8023150.0,Khách VIP,Đang hoạt động
C04019,62,Nam,Đà Nẵng,40,1,0,102.0,3.0,2683200.0,Đã ngủ đông,Đang hoạt động
C04020,58,Nữ,Hà Nội,28,1,0,27.0,5.0,6882000.0,Trung bình,Đang hoạt động
C04021,67,Nữ,Cần Thơ,7,1,1,90.0,6.0,12782650.0,Nguy cơ rời bỏ,Đã rời bỏ
C04022,23,Nữ,Hà Nội,3,0,1,6.0,8.0,6615300.0,Khách VIP,Đã rời bỏ
C04023,47,Nam,TP HCM,35,0,0,28.0,7.0,9449650.0,Khách VIP,Đang hoạt động
C04024,41,Nam,TP HCM,9,1,0,5.0,5.0,3934150.0,Trung bình,Đang hoạt động
C04025,65,Nữ,Hải Phòng,16,2,0,7.0,9.0,6339800.0,Khách VIP,Đang hoạt động
C04026,43,Nữ,TP HCM,46,3,1,126.0,1.0,1514300.0,Đã ngủ đông,Đã rời bỏ
C04027,52,Nam,Hà Nội,45,1,0,88.0,2.0,712500.0,Đã ngủ đông,Đang hoạt động
C04028,43,Nam,Hà Nội,8,1,1,31.0,3.0,7315328.662188916,Trung bình,Đã rời bỏ
C04029,54,Nam,Cần Thơ,26,1,0,3.0,4.0,3237350.0,Khách mới,Đang hoạt động
C04030,21,Nữ,TP HCM,10,0,0,34.0,4.0,1936400.0,Trung bình,Đang hoạt động
C04031,42,Nữ,TP HCM,43,0,0,66.0,2.0,2929200.0,Đã ngủ đông,Đang hoạt động
C04032,68,Nam,TP HCM,51,0,0,51.0,2.0,891000.0,Trung bình,Đang hoạt động
C04033,51,Nữ,Đà Nẵng,22,3,1,19.0,1.0,1127000.0,Khách mới,Đã rời bỏ
C04034,50,Nam,Đà Nẵng,40,1,0,175.0,3.0,2357000.0,Đã ngủ đông,Đang hoạt động
C04035,18,Nam,TP HCM,33,2,0,85.0,5.0,3872000.0,Trung bình,Đang hoạt động
C04036,62,Nữ,Đà Nẵng,55,1,0,11.0,5.0,5393100.0,Trung bình,Đang hoạt động
C04037,46,Nam,Cần Thơ,17,3,1,188.0,3.0,4268700.0,Đã ngủ đông,Đã rời bỏ
C04038,50,Nam,Đà Nẵng,7,3,0,105.0,4.0,3553850.0,Đã ngủ đông,Đang hoạt động
C04039,31,Nữ,Hà Nội,47,2,0,14.0,6.0,12259900.0,Khách VIP,Đang hoạt động
C04040,70,Nữ,Hà Nội,11,1,0,55.0,5.0,8034000.0,Trung bình,Đang hoạt động
C04041,62,Nữ,Hà Nội,25,4,0,42.0,5.0,3068950.0,Trung bình,Đang hoạt động
C04042,22,Nam,TP HCM,51,1,0,5.0,5.0,2982200.0,Trung bình,Đang hoạt động
C04043,39,Nữ,TP HCM,40,1,1,69.0,6.0,5985250.0,Nguy cơ rời bỏ,Đã rời bỏ
C04044,32,Nữ,TP HCM,28,1,1,71.0,4.0,4594000.0,Đã ngủ đông,Đã rời bỏ
C04045,58,Nam,Hà Nội,15,1,0,28.0,4.0,3045000.0,Khách mới,Đang hoạt động
C04046,62,Nam,Hà Nội,12,0,0,59.0,2.0,873650.0,Đã ngủ đông,Đang hoạt động
C04047,22,Nam,TP HCM,32,0,0,162.0,1.0,818000.0,Đã ngủ đông,Đang hoạt động
C04048,62,Nữ,Hải Phòng,19,1,1,81.0,4.0,3400050.0,Đã ngủ đông,Đã rời bỏ
C04049,32,Nữ,TP HCM,10,0,0,92.0,4.0,6196900.0,Đã ngủ đông,Đang hoạt động
C04050,28,Nam,TP HCM,11,1,1,6.0,3.0,3202100.0,Khách mới,Đã rời bỏ
C04051,32,Nam,Cần Thơ,34,1,0,34.0,6.0,6672750.0,Trung bình,Đang hoạt động
C04052,65,Nam,Đà Nẵng,49,2,0,5.0,6.0,4673700.0,Khách VIP,Đang hoạt động
C04053,41,Nam,Cần Thơ,38,2,1,75.0,5.0,5790000.0,Trung bình,Đã rời bỏ
C04054,27,Nam,Đà Nẵng,15,2,0,38.0,4.0,659400.0,Trung bình,Đang hoạt động
C04055,42,Nam,TP HCM,18,1,1,,,,Chưa mua,Đã rời bỏ
C04056,56,Nam,Đà Nẵng,28,2,1,92.0,1.0,412000.0,Đã ngủ đông,Đã rời bỏ
C04057,19,Nữ,Hà Nội,3,1,1,77.0,4.0,1763000.0,Đã ngủ đông,Đã rời bỏ
C04058,62,Nữ,Cần Thơ,20,1,1,64.0,3.0,4013000.0,Đã ngủ đông,Đã rời bỏ
C04059,52,Nữ,Đà Nẵng,21,0,1,58.0,7.0,6806900.0,Nguy cơ rời bỏ,Đã rời bỏ
C04060,59,Nữ,TP HCM,56,2,1,14.0,5.0,6785600.0,Trung bình,Đã rời bỏ
C04061,51,Nam,TP HCM,30,2,0,24.0,3.0,4435800.0,Khách mới,Đang hoạt động
C04062,23,Nữ,Hà Nội,54,2,0,76.0,3.0,2557600.0,Đã ngủ đông,Đang hoạt động
C04063,65,Nam,Hải Phòng,37,0,0,37.0,3.0,2099800.0,Trung bình,Đang hoạt động
C04064,29,Nữ,TP HCM,17,3,1,81.0,3.0,657400.0,Đã ngủ đông,Đã rời bỏ
C04065,54,Nữ,TP HCM,12,1,0,,,,Chưa mua,Đang hoạt động
C04066,51,Nam,Cần Thơ,30,1,0,66.0,5.0,1374050.0,Trung bình,Đang hoạt động
C04067,56,Nữ,Hải Phòng,30,1,1,110.0,5.0,3176450.0,Trung bình,Đã rời bỏ
C04068,28,Nam,TP HCM,19,2,0,6.0,4.0,2735250.0,Khách mới,Đang hoạt động
C04069,68,Nữ,TP HCM,51,0,0,17.0,5.0,11171100.0,Trung bình,Đang hoạt động
C04070,30,Nam,TP HCM,2,1,0,54.0,6.0,27100135.0,Trung bình,Đang hoạt động
C04071,61,Nữ,Hải Phòng,44,0,0,180.0,2.0,2357000.0,Đã ngủ đông,Đang hoạt động
C04072,34,Nữ,TP HCM,50,2,1,36.0,4.0,2363100.0,Trung bình,Đã rời bỏ
C04073,32,Nam,Hải Phòng,44,4,1,284.0,1.0,728650.0,Đã ngủ đông,Đã rời bỏ
C04074,60,Nữ,TP HCM,27,3,0,40.0,2.0,6275000.0,Trung bình,Đang hoạt động
C04075,63,Nữ,Đà Nẵng,37,2,1,158.0,3.0,2515550.0,Đã ngủ đông,Đã rời bỏ
C04076,23,Nam,TP HCM,4,0,0,69.0,5.0,4012000.0,Trung bình,Đang hoạt động
C04077,69,Nam,TP HCM,31,5,1,38.0,3.0,2135200.0,Trung bình,Đã rời bỏ
C04078,30,Nữ,Hải Phòng,41,0,0,14.0,7.0,6329900.0,Khách VIP,Đang hoạt động
C04079,30,Nữ,Đà Nẵng,23,0,0,20.0,6.0,4109000.0,Khách VIP,Đang hoạt động
C04080,48,Nam,Hà Nội,60,0,0,9.0,12.0,9240300.0,Khách VIP,Đang hoạt động
C04081,50,Nam,TP HCM,30,0,0,34.0,2.0,2096800.0,Trung bình,Đang hoạt động
C04082,67,Nam,TP HCM,25,2,1,99.0,4.0,6079000.0,Đã ngủ đông,Đã rời bỏ
C04083,49,Nữ,TP HCM,30,0,1,6.0,5.0,7049800.0,Trung bình,Đã rời bỏ
C04084,56,Nam,Hà Nội,10,0,0,100.0,4.0,2822200.0,Đã ngủ đông,Đang hoạt động
C04085,25,Nữ,Cần Thơ,22,1,0,13.0,4.0,2747400.0,Khách mới,Đang hoạt động
C04086,25,Nữ,Đà Nẵng,10,3,1,5.0,8.0,8553938.171307538,Khách VIP,Đã rời bỏ
C04087,67,Nữ,Đà Nẵng,37,1,0,15.0,7.0,5090600.0,Khách VIP,Đang hoạt động
C04088,64,Nữ,TP HCM,34,0,0,18.0,2.0,4032000.0,Khách mới,Đang hoạt động
C04089,18,Nữ,Cần Thơ,37,0,0,63.0,6.0,11027850.0,Nguy cơ rời bỏ,Đang hoạt động
C04090,55,Nữ,Hải Phòng,30,1,0,81.0,4.0,1498600.0,Đã ngủ đông,Đang hoạt động
C04091,63,Nữ,Hà Nội,6,1,0,125.0,1.0,318000.0,Đã ngủ đông,Đang hoạt động
C04092,29,Nam,Cần Thơ,31,0,0,7.0,3.0,2720850.0,Khách mới,Đang hoạt động
C04093,64,Nữ,TP HCM,27,1,1,136.0,2.0,2234800.0,Đã ngủ đông,Đã rời bỏ
C04094,69,Nữ,Hải Phòng,29,1,0,218.0,1.0,153000.0,Đã ngủ đông,Đang hoạt động
C04095,48,Nam,Cần Thơ,40,1,0,53.0,3.0,2189000.0,Trung bình,Đang hoạt động
C04096,64,Nữ,Đà Nẵng,32,2,0,16.0,2.0,7870000.0,Khách mới,Đang hoạt động
C04097,27,Nữ,Hà Nội,46,2,0,46.0,3.0,1604200.0,Trung bình,Đang hoạt động
C04098,66,Nữ,Hải Phòng,24,1,1,111.0,6.0,7274137.0,Nguy cơ rời bỏ,Đã rời bỏ
C04099,68,Nam,Hải Phòng,54,1,0,46.0,6.0,3364200.0,Trung bình,Đang hoạt động
C04100,56,Nữ,Hải Phòng,58,1,0,,,,Chưa mua,Đang hoạt động
C04101,68,Nam,Đà Nẵng,28,4,0,34.0,8.0,5608800.0,Trung bình,Đang hoạt động
C04102,59,Nữ,TP HCM,30,1,0,201.0,4.0,19596762.198805574,Đã ngủ đông,Đang hoạt động
C04103,34,Nữ,Hải Phòng,31,0,1,59.0,5.0,2128850.0,Trung bình,Đã rời bỏ
C04104,22,Nữ,TP HCM,25,0,1,73.0,3.0,2838500.0,Đã ngủ đông,Đã rời bỏ
C04105,18,Nữ,Cần Thơ,38,2,1,12.0,6.0,11500400.0,Khách VIP,Đã rời bỏ
C04106,42,Nữ,Đà Nẵng,14,2,0,9.0,5.0,6716350.0,Trung bình,Đang hoạt động
C04107,48,Nam,Hải Phòng,6,2,1,101.0,4.0,5951350.0,Đã ngủ đông,Đã rời bỏ
C04108,22,Nam,Hà Nội,44,2,0,89.0,4.0,3217550.0,Đã ngủ đông,Đang hoạt động
C04109,64,Nam,TP HCM,45,3,1,1.0,7.0,3962000.0,Khách VIP,Đã rời bỏ
C04110,55,Nữ,TP HCM,27,2,1,96.0,2.0,1133000.0,Đã ngủ đông,Đã rời bỏ
C04111,49,Nữ,TP HCM,18,2,0,24.0,7.0,7124500.0,Khách VIP,Đang hoạt động
C04112,39,Nam,Đà Nẵng,57,3,0,47.0,4.0,2547150.0,Trung bình,Đang hoạt động
C04113,38,Nam,Hà Nội,11,2,1,5.0,5.0,6718850.0,Trung bình,Đã rời bỏ
C04114,43,Nam,Hà Nội,5,2,1,60.0,1.0,8757444.6577419,Đã ngủ đông,Đã rời bỏ
C04115,49,Nam,TP HCM,39,1,0,88.0,6.0,6737550.0,Nguy cơ rời bỏ,Đang hoạt động
C04116,58,Nam,TP HCM,35,1,1,19.0,4.0,1088450.0,Khách mới,Đã rời bỏ
C04117,48,Nữ,Đà Nẵng,23,3,1,3.0,5.0,4072200.0,Trung bình,Đã rời bỏ
C04118,58,Nữ,Hà Nội,59,0,0,1.0,3.0,7319400.0,Khách mới,Đang hoạt động
C04119,40,Nam,TP HCM,23,2,1,113.0,3.0,725400.0,Đã ngủ đông,Đã rời bỏ
C04120,33,Nam,TP HCM,27,1,1,1.0,4.0,2728000.0,Khách mới,Đã rời bỏ
C04121,56,Nữ,Cần Thơ,41,2,0,28.0,3.0,2662000.0,Khách mới,Đang hoạt động
C04122,65,Nữ,Hà Nội,22,1,1,101.0,7.0,6314800.0,Nguy cơ rời bỏ,Đã rời bỏ
C04123,50,Nữ,Cần Thơ,4,0,1,27.0,3.0,2992550.0,Khách mới,Đã rời bỏ
C04124,27,Nữ,TP HCM,58,4,1,140.0,3.0,3694700.0,Đã ngủ đông,Đã rời bỏ
C04125,47,Nam,Cần Thơ,51,1,1,5.0,6.0,3618200.0,Khách VIP,Đã rời bỏ
C04126,60,Nam,Hà Nội,40,1,1,203.0,4.0,4939600.0,Đã ngủ đông,Đã rời bỏ
C04127,38,Nam,Hà Nội,39,1,1,239.0,1.0,2907000.0,Đã ngủ đông,Đã rời bỏ
C04128,28,Nam,Đà Nẵng,5,1,1,46.0,5.0,3867250.0,Trung bình,Đã rời bỏ
C04129,40,Nữ,TP HCM,37,1,1,16.0,3.0,2932100.0,Khách mới,Đã rời bỏ
C04130,70,Nữ,TP HCM,43,1,1,138.0,3.0,3446400.0,Đã ngủ đông,Đã rời bỏ
C04131,68,Nam,Hà Nội,1,1,1,141.0,3.0,3546800.0,Đã ngủ đông,Đã rời bỏ
C04132,30,Nam,TP HCM,59,2,1,29.0,1.0,182000.0,Trung bình,Đã rời bỏ
C04133,52,Nam,Hà Nội,58,1,0,41.0,7.0,4193800.0,Trung bình,Đang hoạt động
C04134,70,Nữ,Đà Nẵng,33,1,0,92.0,5.0,2394500.0,Trung bình,Đang hoạt động
C04135,26,Nam,Hà Nội,27,1,1,48.0,7.0,7735150.0,Trung bình,Đã rời bỏ
C04136,34,Nam,Đà Nẵng,11,1,1,49.0,3.0,4227000.0,Trung bình,Đã rời bỏ
C04137,70,Nam,Hải Phòng,9,0,0,69.0,4.0,2627400.0,Đã ngủ đông,Đang hoạt động
C04138,21,Nam,Hà Nội,8,1,0,235.0,2.0,1108850.0,Đã ngủ đông,Đang hoạt động
C04139,20,Nữ,Hà Nội,15,1,1,161.0,2.0,781400.0,Đã ngủ đông,Đã rời bỏ
C04140,24,Nữ,Đà Nẵng,20,1,1,26.0,5.0,5368800.0,Trung bình,Đã rời bỏ
C04141,51,Nam,Hải Phòng,43,2,0,198.0,2.0,1135150.0,Đã ngủ đông,Đang hoạt động
C04142,50,Nam,Hà Nội,52,1,0,47.0,4.0,2310150.0,Trung bình,Đang hoạt động
C04143,21,Nữ,Hà Nội,14,4,1,116.0,4.0,7658363.0,Đã ngủ đông,Đã rời bỏ
C04144,25,Nam,Đà Nẵng,34,2,1,7.0,2.0,902800.0,Khách mới,Đã rời bỏ
C04145,47,Nữ,Cần Thơ,7,2,0,15.0,10.0,9824750.0,Khách VIP,Đang hoạt động
C04146,46,Nam,TP HCM,41,1,0,60.0,5.0,23043505.311504368,Trung bình,Đang hoạt động
C04147,43,Nam,Hà Nội,60,1,1,192.0,1.0,154000.0,Đã ngủ đông,Đã rời bỏ
C04148,22,Nam,Hà Nội,14,0,0,125.0,5.0,3442800.0,Trung bình,Đang hoạt động
C04149,45,Nữ,TP HCM,29,2,0,67.0,7.0,4544800.0,Nguy cơ rời bỏ,Đang hoạt động
C04150,20,Nữ,Hải Phòng,52,0,0,99.0,4.0,3174700.0,Đã ngủ đông,Đang hoạt động
C04151,28,Nam,Đà Nẵng,12,1,0,41.0,6.0,7706550.0,Trung bình,Đang hoạt động
C04152,54,Nữ,Hà Nội,59,0,0,17.0,6.0,6540250.0,Khách VIP,Đang hoạt động
C04153,53,Nam,Hà Nội,19,1,1,70.0,3.0,1546750.0,Đã ngủ đông,Đã rời bỏ
C04154,22,Nữ,Hà Nội,35,1,0,48.0,7.0,15482698.78310264,Trung bình,Đang hoạt động
C04155,38,Nữ,Hà Nội,36,1,1,130.0,3.0,2406050.0,Đã ngủ đông,Đã rời bỏ
C04156,34,Nam,Hà Nội,36,1,0,94.0,4.0,3862450.0,Đã ngủ đông,Đang hoạt động
C04157,36,Nữ,Hà Nội,35,1,1,102.0,2.0,960750.0,Đã ngủ đông,Đã rời bỏ
C04158,42,Nữ,TP HCM,49,0,0,,,,Chưa mua,Đang hoạt động
C04159,21,Nữ,Đà Nẵng,32,0,0,27.0,2.0,3360000.0,Khách mới,Đang hoạt động
C04160,64,Nam,Hà Nội,3,0,1,45.0,7.0,3419100.0,Trung bình,Đã rời bỏ
C04161,29,Nữ,TP HCM,42,0,0,72.0,2.0,1979200.0,Đã ngủ đông,Đang hoạt động
C04162,29,Nữ,Hà Nội,7,2,0,88.0,3.0,3593000.0,Đã ngủ đông,Đang hoạt động
C04163,22,Nam,TP HCM,23,1,0,29.0,3.0,3930550.0,Trung bình,Đang hoạt động
C04164,52,Nữ,Hà Nội,47,2,0,14.0,3.0,5521000.0,Khách mới,Đang hoạt động
C04165,63,Nam,Đà Nẵng,7,2,0,99.0,8.0,4325850.0,Nguy cơ rời bỏ,Đang hoạt động
C04166,63,Nữ,Cần Thơ,12,1,0,9.0,5.0,5558200.0,Trung bình,Đang hoạt động
C04167,67,Nữ,Đà Nẵng,51,1,0,21.0,5.0,10667200.0,Trung bình,Đang hoạt động
C04168,31,Nữ,Đà Nẵng,11,1,1,282.0,1.0,190950.0,Đã ngủ đông,Đã rời bỏ
C04169,21,Nữ,Đà Nẵng,4,0,0,36.0,6.0,6052150.0,Trung bình,Đang hoạt động
C04170,58,Nữ,TP HCM,30,1,0,12.0,3.0,1084150.0,Khách mới,Đang hoạt động
C04171,42,Nam,Hải Phòng,22,4,0,3.0,5.0,2742750.0,Trung bình,Đang hoạt động
C04172,37,Nam,TP HCM,42,2,0,18.0,7.0,2913350.0,Khách VIP,Đang hoạt động
C04173,46,Nam,Đà Nẵng,23,3,1,73.0,4.0,6140000.0,Đã ngủ đông,Đã rời bỏ
C04174,46,Nữ,Cần Thơ,38,0,0,52.0,2.0,1463400.0,Trung bình,Đang hoạt động
C04175,29,Nữ,TP HCM,18,2,1,4.0,2.0,635000.0,Khách mới,Đã rời bỏ
C04176,25,Nữ,TP HCM,56,0,0,60.0,7.0,5173850.0,Nguy cơ rời bỏ,Đang hoạt động
C04177,40,Nam,Hà Nội,24,2,1,3.0,9.0,7596000.0,Khách VIP,Đã rời bỏ
C04178,55,Nữ,TP HCM,4,1,1,111.0,3.0,3156000.0,Đã ngủ đông,Đã rời bỏ
C04179,34,Nữ,TP HCM,37,2,0,75.0,5.0,5699800.0,Trung bình,Đang hoạt động
C04180,63,Nữ,TP HCM,31,1,1,17.0,5.0,3256700.0,Trung bình,Đã rời bỏ
C04181,57,Nữ,Đà Nẵng,23,1,0,91.0,7.0,5263050.0,Nguy cơ rời bỏ,Đang hoạt động
C04182,27,Nữ,TP HCM,47,1,1,81.0,2.0,2620000.0,Đã ngủ đông,Đã rời bỏ
C04183,30,Nữ,TP HCM,6,1,0,69.0,4.0,4754000.0,Đã ngủ đông,Đang hoạt động
C04184,67,Nam,Hải Phòng,5,1,0,30.0,5.0,4317350.0,Trung bình,Đang hoạt động
C04185,54,Nam,Cần Thơ,25,3,0,160.0,4.0,4126500.0,Đã ngủ đông,Đang hoạt động
C04186,59,Nữ,TP HCM,27,3,0,23.0,4.0,1339250.0,Khách mới,Đang hoạt động
C04187,18,Nam,Hà Nội,19,1,0,117.0,3.0,2549000.0,Đã ngủ đông,Đang hoạt động
C04188,64,Nữ,TP HCM,50,3,0,140.0,7.0,5028000.0,Nguy cơ rời bỏ,Đang hoạt động
C04189,57,Nam,Đà Nẵng,38,2,0,94.0,4.0,6263000.0,Đã ngủ đông,Đang hoạt động
C04190,33,Nam,Hải Phòng,42,0,0,34.0,5.0,3496800.0,Trung bình,Đang hoạt động
C04191,36,Nữ,TP HCM,52,3,1,32.0,5.0,2133400.0,Trung bình,Đã rời bỏ
C04192,43,Nam,Đà Nẵng,50,2,0,42.0,9.0,6443900.0,Trung bình,Đang hoạt động
C04193,70,Nam,TP HCM,40,2,1,52.0,5.0,7497750.0,Trung bình,Đã rời bỏ
C04194,52,Nữ,TP HCM,21,2,1,172.0,2.0,3420000.0,Đã ngủ đông,Đã rời bỏ
C04195,56,Nữ,Cần Thơ,44,2,0,25.0,9.0,4944000.0,Khách VIP,Đang hoạt động
C04196,60,Nam,TP HCM,30,1,0,33.0,5.0,4399800.0,Trung bình,Đang hoạt động
C04197,45,Nữ,TP HCM,47,0,1,30.0,4.0,1521200.0,Trung bình,Đã rời bỏ
C04198,58,Nam,Hà Nội,55,2,0,42.0,8.0,10770150.0,Trung bình,Đang hoạt động
C04199,50,Nữ,Hà Nội,2,2,0,62.0,7.0,8788400.0,Nguy cơ rời bỏ,Đang hoạt động
C04200,52,Nam,TP HCM,12,1,1,110.0,2.0,2158100.0,Đã ngủ đông,Đã rời bỏ
C04201,19,Nữ,Hải Phòng,58,1,0,24.0,2.0,930100.0,Khách mới,Đang hoạt động
C04202,22,Nam,Hà Nội,50,0,0,27.0,9.0,7517450.0,Khách VIP,Đang hoạt động
C04203,41,Nam,Hải Phòng,27,0,1,123.0,3.0,3263000.0,Đã ngủ đông,Đã rời bỏ
C04204,19,Nữ,TP HCM,6,1,0,34.0,4.0,2436850.0,Trung bình,Đang hoạt động
C04205,35,Nữ,Đà Nẵng,48,1,0,12.0,5.0,2545100.0,Trung bình,Đang hoạt động
C04206,70,Nam,Đà Nẵng,56,0,0,39.0,4.0,5795300.0,Trung bình,Đang hoạt động
C04207,70,Nữ,Hà Nội,24,0,0,47.0,6.0,6656700.0,Trung bình,Đang hoạt động
C04208,59,Nữ,TP HCM,43,1,0,53.0,5.0,4111900.0,Trung bình,Đang hoạt động
C04209,54,Nữ,Hà Nội,11,0,0,15.0,3.0,1704900.0,Khách mới,Đang hoạt động
C04210,61,Nam,TP HCM,14,0,0,77.0,5.0,11264676.0,Trung bình,Đang hoạt động
C04211,26,Nữ,Cần Thơ,36,1,1,72.0,2.0,3171000.0,Đã ngủ đông,Đã rời bỏ
C04212,29,Nam,TP HCM,43,1,0,92.0,3.0,1268200.0,Đã ngủ đông,Đang hoạt động
C04213,47,Nam,Hà Nội,16,4,1,11.0,4.0,8450950.0,Khách mới,Đã rời bỏ
C04214,65,Nam,TP HCM,41,4,1,103.0,3.0,767000.0,Đã ngủ đông,Đã rời bỏ
C04215,32,Nữ,TP HCM,1,1,0,61.0,3.0,3009850.0,Đã ngủ đông,Đang hoạt động
C04216,30,Nam,Hải Phòng,3,0,1,138.0,5.0,15019000.0,Trung bình,Đã rời bỏ
C04217,32,Nam,Hải Phòng,31,1,1,76.0,1.0,198000.0,Đã ngủ đông,Đã rời bỏ
C04218,26,Nam,Đà Nẵng,5,1,0,86.0,1.0,414000.0,Đã ngủ đông,Đang hoạt động
C04219,45,Nam,Cần Thơ,31,1,1,88.0,8.0,7028900.0,Nguy cơ rời bỏ,Đã rời bỏ
C04220,21,Nam,Hải Phòng,53,2,1,17.0,3.0,3616000.0,Khách mới,Đã rời bỏ
C04221,68,Nữ,Đà Nẵng,45,2,1,93.0,6.0,6100200.0,Nguy cơ rời bỏ,Đã rời bỏ
C04222,33,Nữ,TP HCM,10,0,0,29.0,5.0,3128000.0,Trung bình,Đang hoạt động
C04223,63,Nữ,TP HCM,59,2,0,173.0,3.0,3734500.0,Đã ngủ đông,Đang hoạt động
C04224,49,Nữ,TP HCM,57,0,1,21.0,3.0,1455000.0,Khách mới,Đã rời bỏ
C04225,39,Nam,Hải Phòng,54,0,0,68.0,6.0,4451850.0,Nguy cơ rời bỏ,Đang hoạt động
C04226,64,Nữ,Hà Nội,2,1,1,8.0,7.0,6547100.0,Khách VIP,Đã rời bỏ
C04227,40,Nữ,TP HCM,45,2,0,64.0,6.0,4855900.0,Nguy cơ rời bỏ,Đang hoạt động
C04228,59,Nữ,Hà Nội,11,2,0,143.0,3.0,2072300.0,Đã ngủ đông,Đang hoạt động
C04229,34,Nữ,TP HCM,33,1,0,111.0,3.0,3889300.0,Đã ngủ đông,Đang hoạt động
C04230,27,Nam,Cần Thơ,40,2,0,95.0,5.0,4477000.0,Trung bình,Đang hoạt động
C04231,19,Nữ,Cần Thơ,18,1,0,230.0,2.0,337250.0,Đã ngủ đông,Đang hoạt động
C04232,34,Nữ,TP HCM,13,2,1,72.0,6.0,8712400.0,Nguy cơ rời bỏ,Đã rời bỏ
C04233,68,Nữ,Hà Nội,45,0,1,107.0,4.0,2462500.0,Đã ngủ đông,Đã rời bỏ
C04234,27,Nữ,Cần Thơ,60,3,1,17.0,7.0,6541050.0,Khách VIP,Đã rời bỏ
C04235,57,Nữ,Hà Nội,32,0,0,70.0,3.0,5577800.0,Đã ngủ đông,Đang hoạt động
C04236,61,Nữ,Cần Thơ,53,1,0,21.0,6.0,19635899.0,Khách VIP,Đang hoạt động
C04237,44,Nam,Hải Phòng,11,1,0,12.0,6.0,5155400.0,Khách VIP,Đang hoạt động
C04238,24,Nam,Hà Nội,38,0,1,18.0,4.0,2465050.0,Khách mới,Đã rời bỏ
C04239,64,Nam,Hà Nội,18,1,0,71.0,4.0,5102700.0,Đã ngủ đông,Đang hoạt động
C04240,54,Nam,Hà Nội,14,1,1,13.0,3.0,3086800.0,Khách mới,Đã rời bỏ
