transaction_id,date,customer_id,category,branch,channel,payment_method,status,quantity,amount,cost,gio
T0031538,2025-06-14,C00079,Thực phẩm,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,1,206000,140357,1
T0031539,2025-06-14,C02687,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,1,181000,132856,1
T0031540,2025-06-14,C05450,Thực phẩm,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,193000,135752,1
T0031541,2025-06-14,C01560,Sách,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,142800,118669,1
T0031542,2025-06-14,C03052,Gia dụng,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,969000,681866,2
T0031543,2025-06-14,C00030,Thực phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,2,343900,289334,2
T0031544,2025-06-14,C02918,Sách,TP HCM,Online,THE,HOAN_TAT,1,145000,122523,2
T0031545,2025-06-14,C00228,Gia dụng,TP HCM,Cửa hàng,THE,HOAN_TAT,1,791000,647869,2
T0031546,2025-06-14,C00498,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,4,718200,510472,2
T0031547,2025-06-14,C06011,Thực phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,340000,213586,2
T0031548,2025-06-14,C00205,Thực phẩm,Hà Nội,Online,KHONG_RO,HOAN_TAT,1,189000,134390,2
T0031549,2025-06-14,C05386,Điện tử,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1126700,771564,3
T0031550,2025-06-14,C00164,Điện tử,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,1195000,879068,3
T0031551,2025-06-14,C00007,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,357200,291050,3
T0031642,2025-06-14,C02004,Sách,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,2314826,1620378,3
T0031552,2025-06-14,C03068,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,319200,217806,3
T0031553,2025-06-14,C02469,Mỹ phẩm,Hà Nội,Online,TIEN_MAT,HOAN_TAT,3,1230000,897696,3
T0031554,2025-06-14,C00366,Gia dụng,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,732000,475493,3
T0031555,2025-06-14,C04162,Điện tử,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,1,1029000,638263,3
T0031556,2025-06-14,C05085,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,159000,114928,3
T0031557,2025-06-14,C01733,Điện tử,Cần Thơ,Online,CHUYEN_KHOAN,HOAN_TAT,1,952850,723383,3
T0031558,2025-06-14,C03834,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1510000,907614,4
T0031559,2025-06-14,C04352,Thời trang,Đà Nẵng,Online,THE,HOAN_TAT,2,1166400,843346,4
T0031560,2025-06-14,C00119,Thực phẩm,Cần Thơ,Cửa hàng,THE,HOAN_TAT,2,410000,281352,4
T0031561,2025-06-14,C00049,Gia dụng,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,764750,600002,4
T0031562,2025-06-14,C03162,Sách,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,142500,92107,4
T0031662,2025-06-14,C05349,Gia dụng,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,10311401,7217981,4
T0031563,2025-06-14,C01024,Gia dụng,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,805000,606676,4
T0031667,2025-06-14,C01559,Thời trang,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,13059627,9141739,4
T0031564,2025-06-14,C00550,Điện tử,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,4,3624400,3007899,4
T0031565,2025-06-14,C02398,Gia dụng,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1454000,1003355,4
T0031566,2025-06-14,C00400,Mỹ phẩm,Cần Thơ,Cửa hàng,THE,HOAN_TAT,2,1072000,793185,4
T0031567,2025-06-14,C00235,Gia dụng,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,775200,529475,4
T0031568,2025-06-14,C04278,Thực phẩm,TP HCM,Online,THE,HOAN_TRA,2,378000,273225,4
T0031569,2025-06-14,C00955,Điện tử,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,966600,781685,4
T0031570,2025-06-14,C00335,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1476000,891349,5
T0031572,2025-06-14,C03059,Gia dụng,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,4,2850000,2281721,5
T0031573,2025-06-14,C00073,Thực phẩm,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,374000,238454,5
T0031574,2025-06-14,C03106,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,745000,538660,5
T0031575,2025-06-14,C04020,Thực phẩm,Đà Nẵng,Online,CHUYEN_KHOAN,HOAN_TAT,1,173000,133962,5
T0031576,2025-06-14,C06108,Thực phẩm,Hà Nội,Online,KHONG_RO,HOAN_TAT,2,333200,234756,5
T0031577,2025-06-14,C02882,Mỹ phẩm,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,1,440000,305430,5
T0031578,2025-06-14,C00026,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,780000,655143,6
T0031579,2025-06-14,C01931,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,202000,131206,6
T0031580,2025-06-14,C00096,Gia dụng,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1266500,931714,6
T0031581,2025-06-14,C07989,Thực phẩm,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,2,387600,241131,6
T0031582,2025-06-14,C00002,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,190000,143870,6
T0031583,2025-06-14,C01496,Thời trang,Hải Phòng,Online,THE,HOAN_TAT,1,804000,520975,6
T0031584,2025-06-14,C00071,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,147250,95049,6
T0031585,2025-06-14,C00465,Điện tử,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,2,2392100,1731353,7
T0031586,2025-06-14,C01269,Mỹ phẩm,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,1,472000,300753,7
T0031587,2025-06-14,C03218,Gia dụng,Hải Phòng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,3,2214000,1634550,7
T0031588,2025-06-14,C00129,Gia dụng,Cần Thơ,Online,THE,HOAN_TAT,2,1738000,1236217,7
T0031589,2025-06-14,C00109,Mỹ phẩm,Hà Nội,Online,THE,HOAN_TAT,1,437950,361234,7
T0031590,2025-06-14,C01537,Thời trang,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,793000,573365,7
T0031591,2025-06-14,C01550,Sách,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TAT,3,408000,327510,7
T0031592,2025-06-14,C00049,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,689700,585928,8
T0031593,2025-06-14,C00058,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1719000,1357553,8
T0031594,2025-06-14,C00287,Thực phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,2,348000,251540,8
T0031595,2025-06-14,C00001,Gia dụng,Cần Thơ,Online,TIEN_MAT,HOAN_TRA,1,773000,510329,8
T0031596,2025-06-14,C01507,Thời trang,Hà Nội,Online,TIEN_MAT,HOAN_TAT,2,1648000,1265238,8
T0031597,2025-06-14,C00227,Gia dụng,Hà Nội,Online,THE,HOAN_TAT,1,730550,512596,8
T0031598,2025-06-14,C05948,Điện tử,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TRA,5,4645500,3328973,8
T0031599,2025-06-14,C04256,Thực phẩm,Hà Nội,Online,THE,HOAN_TAT,1,167000,133657,8
T0031600,2025-06-14,C04320,Gia dụng,Đà Nẵng,Online,CHUYEN_KHOAN,HOAN_TAT,2,1898000,1368811,8
T0031601,2025-06-14,C03083,Gia dụng,Hà Nội,Online,THE,HOAN_TAT,2,1796000,1287434,8
T0031602,2025-06-14,C02893,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,781000,488690,9
T0031603,2025-06-14,C02884,Gia dụng,Hà Nội,Online,THE,HOAN_TAT,1,746100,554992,9
T0031604,2025-06-14,C00219,Thực phẩm,Đà Nẵng,Cửa hàng,KHONG_RO,HOAN_TAT,1,153900,98955,9
T0031605,2025-06-14,C00171,Thực phẩm,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TRA,1,155000,122147,9
T0031606,2025-06-14,C00147,Thực phẩm,Hà Nội,Online,THE,HOAN_TAT,1,133450,86739,9
T0031607,2025-06-14,C00001,Thực phẩm,Đà Nẵng,Online,THE,HOAN_TAT,1,175000,135681,9
T0031608,2025-06-14,C04323,Điện tử,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,1812600,1144139,9
T0031609,2025-06-14,C00016,Điện tử,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,3,3108000,2479802,10
T0031610,2025-06-14,C00440,Mỹ phẩm,Hà Nội,Online,THE,HOAN_TAT,1,496000,308908,10
T0031611,2025-06-14,C05143,Gia dụng,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,751400,636594,10
T0031612,2025-06-14,C03439,Sách,Hà Nội,Online,VI_DIEN_TU,HOAN_TRA,2,256500,213948,10
T0031613,2025-06-14,C01230,Điện tử,TP HCM,Cửa hàng,THE,HOAN_TAT,1,1222000,967332,10
T0031614,2025-06-14,C00001,Thời trang,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,1267300,1075927,11
T0031615,2025-06-14,C00451,Thực phẩm,Hà Nội,Online,CHUYEN_KHOAN,HOAN_TAT,1,184300,142008,11
T0031616,2025-06-14,C05773,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,196000,156764,11
T0031617,2025-06-14,C00024,Thực phẩm,Đà Nẵng,Online,THE,HOAN_TAT,2,305900,221110,11
T0031618,2025-06-14,C02133,Sách,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,1,155000,96592,11
T0031619,2025-06-14,C03963,Thời trang,Cần Thơ,Online,THE,HOAN_TAT,3,2126700,1565117,11
T0031620,2025-06-14,C07747,Thời trang,Đà Nẵng,Online,THE,HOAN_TAT,1,683000,493832,11
T0031621,2025-06-14,C07208,Mỹ phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,399000,305919,11
T0031622,2025-06-14,C00013,Điện tử,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,3,2565300,1856712,11
T0031623,2025-06-14,C00166,Thời trang,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,820000,502533,11
T0031624,2025-06-14,C01683,Mỹ phẩm,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,4,1804000,1302931,11
T0031625,2025-06-14,C05754,Mỹ phẩm,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,519000,392070,12
T0031626,2025-06-14,C06064,Điện tử,Cần Thơ,Online,THE,HOAN_TAT,5,4466750,3532013,12
T0031627,2025-06-14,C02057,Sách,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,148500,110691,12
T0031628,2025-06-14,C00170,Điện tử,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,1010800,729747,12
T0031629,2025-06-14,C07143,Thời trang,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,797000,496288,12
T0031630,2025-06-14,C00035,Thời trang,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,713700,552094,12
T0031631,2025-06-14,C02618,Thực phẩm,Hải Phòng,Online,THE,HOAN_TAT,3,462000,316442,13
T0031632,2025-06-14,C00034,Thực phẩm,Cần Thơ,Online,THE,HOAN_TAT,1,164000,122170,13
T0031633,2025-06-14,C06776,Gia dụng,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,722000,437845,13
T0031634,2025-06-14,C00737,Thực phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,199000,164850,13
T0031635,2025-06-14,C02672,Điện tử,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1236000,912628,13
T0031636,2025-06-14,C06846,Gia dụng,Hà Nội,Online,TIEN_MAT,HOAN_TAT,2,1598000,1344365,13
T0031637,2025-06-14,C05794,Thực phẩm,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,141950,119206,13
T0031638,2025-06-14,C00056,Thực phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,169000,128982,13
T0031639,2025-06-14,C05313,Thực phẩm,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,154000,108023,13
T0031640,2025-06-14,C01541,Thời trang,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,1,713000,509868,14
T0031641,2025-06-14,C00100,Điện tử,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1082000,767848,14
T0031643,2025-06-14,C00026,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,159000,124884,14
T0031644,2025-06-14,C00668,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,3,2418000,1574736,14
T0031645,2025-06-14,C00133,Điện tử,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1066000,840867,14
T0031646,2025-06-14,C05064,Sách,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,139400,100982,14
T0031647,2025-06-14,C00813,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,168300,114474,14
T0031648,2025-06-14,C03314,Gia dụng,Hải Phòng,Cửa hàng,THE,HOAN_TAT,3,2650500,2118164,15
T0031649,2025-06-14,C00504,Mỹ phẩm,Hải Phòng,Cửa hàng,THE,HOAN_TAT,4,1896200,1450366,15
T0031650,2025-06-14,C01004,Thực phẩm,TP HCM,Online,KHONG_RO,HOAN_TAT,3,612000,369727,15
T0031651,2025-06-14,C06373,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,352000,295947,15
T0031652,2025-06-14,C01992,Gia dụng,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1806000,1252356,15
T0031653,2025-06-14,C01772,Thực phẩm,Cần Thơ,Online,CHUYEN_KHOAN,HOAN_TAT,2,380000,248310,15
T0031654,2025-06-14,C04285,Gia dụng,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TAT,1,741000,508061,15
T0031655,2025-06-14,C03369,Gia dụng,Hải Phòng,Online,THE,HOAN_TAT,1,918000,619439,16
T0031656,2025-06-14,C01873,Sách,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,127500,92563,16
T0031657,2025-06-14,C00088,Điện tử,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1178000,852612,16
T0031658,2025-06-14,C00590,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,2280000,1506624,16
T0031659,2025-06-14,C00598,Thực phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,2,372000,268888,16
T0031660,2025-06-14,C05219,Thời trang,Hà Nội,Online,THE,HOAN_TAT,1,717400,477823,16
T0031661,2025-06-14,C00002,Gia dụng,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,2580000,1895042,16
T0031663,2025-06-14,C02731,Điện tử,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,1,800700,517529,17
T0031664,2025-06-14,C04984,Sách,Cần Thơ,Cửa hàng,THE,HOAN_TAT,3,429000,286693,17
T0031665,2025-06-14,C04610,Thời trang,Hà Nội,Online,THE,HOAN_TAT,4,2420800,1815382,17
T0031666,2025-06-14,C04995,Thời trang,Cần Thơ,Cửa hàng,THE,HOAN_TAT,2,1670000,1008555,17
T0031668,2025-06-14,C04960,Sách,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,2,260000,170257,17
T0031669,2025-06-14,C03202,Gia dụng,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,2174550,1766520,18
T0031670,2025-06-14,C00159,Sách,TP HCM,Online,THE,HOAN_TAT,1,146000,94827,18
T0031671,2025-06-14,C00057,Điện tử,Hà Nội,Online,CHUYEN_KHOAN,HOAN_TAT,1,1005100,717674,18
T0031672,2025-06-14,C02427,Mỹ phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,494000,366470,18
T0031673,2025-06-14,C00010,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,1,203000,130944,18
T0031674,2025-06-14,C00908,Thời trang,Cần Thơ,Cửa hàng,THE,HOAN_TAT,2,1306000,989275,18
T0031675,2025-06-14,C00198,Thực phẩm,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,2,330000,238529,18
T0031676,2025-06-14,C03141,Thực phẩm,Hải Phòng,Online,THE,HOAN_TAT,1,166500,113543,18
T0031677,2025-06-14,C00359,Thời trang,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,790000,571196,18
T0031678,2025-06-14,C00426,Gia dụng,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1411700,905722,19
T0031679,2025-06-14,C00771,Thực phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,2,365400,264117,19
T0031680,2025-06-14,C03590,Điện tử,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1809000,1357689,19
T0031681,2025-06-14,C00422,Sách,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,160000,134828,19
T0031682,2025-06-14,C07982,Điện tử,Cần Thơ,Online,CHUYEN_KHOAN,HOAN_TAT,2,1944000,1407027,19
T0031683,2025-06-14,C00645,Thực phẩm,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,4,784000,547141,19
T0031684,2025-06-14,C02544,Sách,TP HCM,Online,KHONG_RO,HOAN_TAT,2,294000,232542,20
T0031685,2025-06-14,C03748,Thời trang,Hải Phòng,Cửa hàng,THE,HOAN_TAT,3,2463000,1935656,20
T0031686,2025-06-14,C05801,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,4,636000,465464,20
T0031687,2025-06-14,C01547,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TRA,2,412000,335702,20
T0031688,2025-06-14,C00271,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,390000,266522,20
T0031689,2025-06-14,C04466,Điện tử,TP HCM,Cửa hàng,THE,HOAN_TAT,1,1228000,812449,20
T0031690,2025-06-14,C00287,Thời trang,Hà Nội,Cửa hàng,THE,HOAN_TRA,3,2109000,1470716,20
T0031691,2025-06-14,C00015,Mỹ phẩm,Hải Phòng,Online,KHONG_RO,HOAN_TAT,1,354450,256000,20
T0031692,2025-06-14,C01866,Thời trang,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,1,613700,441988,20
T0031693,2025-06-14,C00960,Sách,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,138000,108558,20
T0031694,2025-06-14,C00364,Sách,TP HCM,Online,THE,HOAN_TAT,1,120600,75372,21
T0031695,2025-06-14,C01837,Thực phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,3,612000,433784,21
T0031696,2025-06-14,C01475,Thực phẩm,Cần Thơ,Cửa hàng,THE,HOAN_TAT,4,748000,544600,21
T0031697,2025-06-14,C01446,Thực phẩm,Đà Nẵng,Online,CHUYEN_KHOAN,HOAN_TAT,2,354000,258602,21
T0031698,2025-06-14,C00066,Điện tử,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,1123200,734612,21
T0031699,2025-06-14,C05646,Điện tử,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,1086000,786025,21
T0031700,2025-06-14,C02432,Điện tử,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,1,1009800,830617,21
T0031701,2025-06-14,C00847,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,521550,397632,21
T0031702,2025-06-14,C04495,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,314000,237766,21
T0031703,2025-06-14,C00739,Điện tử,Hà Nội,Cửa hàng,KHONG_RO,HOAN_TAT,1,1164700,844144,22
T0031704,2025-06-14,C06824,Điện tử,Hà Nội,Online,CHUYEN_KHOAN,HOAN_TAT,2,1998000,1446112,22
T0031705,2025-06-14,C00055,Thời trang,Hà Nội,Online,THE,HOAN_TAT,2,1374000,1144147,22
T0031706,2025-06-14,C07368,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,352000,269639,22
T0031707,2025-06-14,C02720,Thời trang,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,2,1419300,888074,22
T0031708,2025-06-14,C00061,Gia dụng,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,818000,589930,22
T0031709,2025-06-14,C00631,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,1,168000,142426,22
T0031710,2025-06-14,C06354,Gia dụng,TP HCM,Cửa hàng,THE,HOAN_TAT,1,811800,585459,23
T0031711,2025-06-14,C00886,Mỹ phẩm,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,464000,391719,23
T0031712,2025-06-14,C07527,Mỹ phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,417000,253678,23
T0031713,2025-06-14,C01283,Gia dụng,Cần Thơ,Online,THE,HOAN_TAT,4,3272400,2065275,23
T0031714,2025-06-14,C07476,Điện tử,TP HCM,Online,TIEN_MAT,HOAN_TRA,1,1231000,1026008,23
T0031715,2025-06-14,C00008,Điện tử,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,2,2040000,1285712,23
T0031716,2025-06-14,C05562,Điện tử,Hải Phòng,Cửa hàng,KHONG_RO,HOAN_TAT,1,924300,601160,23
T0031717,2025-06-14,C00052,Thực phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,146700,111808,23
T0031718,2025-06-15,C00007,Điện tử,TP HCM,Online,THE,HOAN_TAT,2,2444000,1690173,0
T0031719,2025-06-15,C05358,Gia dụng,Hải Phòng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,735000,574282,0
T0031720,2025-06-15,C00001,Thực phẩm,Hà Nội,Online,THE,HOAN_TRA,3,495000,357794,0
T0031721,2025-06-15,C00078,Sách,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,1,154000,111558,0
T0031722,2025-06-15,C00167,Điện tử,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,1095000,705175,0
T0031723,2025-06-15,C01258,Điện tử,Hải Phòng,Cửa hàng,THE,HOAN_TAT,2,2340000,1894969,0
T0031724,2025-06-15,C04859,Điện tử,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,5,4805000,3477761,0
T0031725,2025-06-15,C00166,Điện tử,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,2745900,1954580,0
T0031726,2025-06-15,C05630,Điện tử,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,1,931950,684553,0
T0031768,2025-06-15,C06227,Mỹ phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,4220847,2954593,1
T0031727,2025-06-15,C05278,Sách,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,133000,84788,1
T0031728,2025-06-15,C00067,Mỹ phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TRA,1,517000,373401,1
T0031784,2025-06-15,C00144,Sách,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,1065759,772038,1
T0031729,2025-06-15,C01026,Gia dụng,Cần Thơ,Online,THE,HOAN_TAT,1,916750,725858,1
T0031730,2025-06-15,C04863,Gia dụng,Đà Nẵng,Online,THE,HOAN_TAT,1,691600,541537,1
T0031731,2025-06-15,C04227,Điện tử,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1877400,1324702,1
T0031732,2025-06-15,C02702,Điện tử,Hải Phòng,Cửa hàng,THE,HOAN_TAT,1,1154250,896367,1
T0031838,2025-06-15,C00378,Điện tử,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,19670623,13769436,1
T0031733,2025-06-15,C00280,Sách,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,133200,85418,1
T0031734,2025-06-15,C05791,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,162000,115195,2
T0031735,2025-06-15,C01419,Gia dụng,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,728000,572923,2
T0031736,2025-06-15,C00082,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,736250,604462,2
T0031737,2025-06-15,C00005,Điện tử,Hải Phòng,Cửa hàng,THE,HOAN_TAT,1,998450,658955,2
T0031738,2025-06-15,C00829,Điện tử,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,3,2808000,2242866,2
T0031739,2025-06-15,C02803,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,741000,445360,2
T0031740,2025-06-15,C01068,Thời trang,TP HCM,Cửa hàng,THE,HOAN_TAT,2,1588400,1066859,2
T0031741,2025-06-15,C00268,Điện tử,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,827050,565248,2
T0031742,2025-06-15,C07516,Gia dụng,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,650250,412466,2
T0031743,2025-06-15,C00180,Sách,TP HCM,Cửa hàng,THE,HOAN_TAT,3,402000,291962,3
T0031744,2025-06-15,C00232,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,205000,169598,3
T0031745,2025-06-15,C03429,Điện tử,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,4,4904000,3549415,3
T0031746,2025-06-15,C04473,Thời trang,Hà Nội,Online,TIEN_MAT,HOAN_TAT,4,2664000,2158883,3
T0031747,2025-06-15,C00146,Sách,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,125800,88013,3
T0031748,2025-06-15,C02658,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,794700,568927,3
T0031749,2025-06-15,C00836,Thời trang,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,1,856000,725421,4
T0031831,2025-06-15,C00218,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,1713466,1199426,4
T0031750,2025-06-15,C00026,Sách,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,113050,92454,4
T0031751,2025-06-15,C00057,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,3,588000,425016,4
T0031752,2025-06-15,C00001,Mỹ phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,524000,407940,4
T0031753,2025-06-15,C00800,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,161500,114066,4
T0031754,2025-06-15,C00289,Điện tử,Hà Nội,Online,THE,HOAN_TAT,1,1073000,890453,4
T0031755,2025-06-15,C06235,Thời trang,Đà Nẵng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,861000,654927,5
