transaction_id,ts,store_id,city,category,product,quantity,unit_price,payment_method,customer_id
T0117377,2025-04-07 01:49:54,S01,Hà Nội,Điện tử,Ổ cứng SSD 512GB,1,1287000,THE,C20811
T0117378,2025-04-07 01:50:10,S06,TP HCM,Sách,Giáo trình đại học,1,215000,THE,C24083
T0117379,2025-04-07 01:50:59,S09,Cần Thơ,Thời trang,Áo khoác gió,1,872000,VI_DIEN_TU,C12983
T0117380,2025-04-07 01:51:56,S03,Hải Phòng,Thực phẩm,Cà phê rang xay,2,163000,THE,C04675
T0117381,2025-04-07 01:53:57,S07,TP HCM,Mỹ phẩm,Serum dưỡng da,2,839000,THE,C21323
T0117382,2025-04-07 01:55:47,S02,Hà Nội,Mỹ phẩm,Serum dưỡng da,1,836000,VI_DIEN_TU,C06608
T0117383,2025-04-07 01:57:33,S07,TP HCM,Thực phẩm,Dầu ăn 1L,3,62000,THE,C16613
T0117384,2025-04-07 01:59:08,S08,TP HCM,Điện tử,Chuột quang,3,317000,CHUYEN_KHOAN,C05270
T0117385,2025-04-07 02:00:54,S08,TP HCM,Thực phẩm,Sữa tươi thùng,1,323000,VI_DIEN_TU,C07275
T0117386,2025-04-07 02:03:05,S04,Đà Nẵng,Thực phẩm,Dầu ăn 1L,2,60000,TIEN_MAT,C24608
T0117387,2025-04-07 02:03:49,S07,TP HCM,Mỹ phẩm,Kem chống nắng,2,375000,THE,C22495
T0117388,2025-04-07 02:05:32,S06,TP HCM,Thời trang,Giày thể thao,1,1280000,CHUYEN_KHOAN,C11845
T0117389,2025-04-07 02:06:43,S04,Đà Nẵng,Thực phẩm,Sữa tươi thùng,2,366000,THE,C15429
T0117390,2025-04-07 02:08:11,S01,Hà Nội,Mỹ phẩm,Sữa rửa mặt,3,249000,THE,C03327
T0117391,2025-04-07 02:08:21,S10,Bình Dương,Điện tử,Chuột quang,3,341000,VI_DIEN_TU,C23013
T0117392,2025-04-07 02:09:48,S07,TP HCM,Thời trang,Giày thể thao,1,1168000,CHUYEN_KHOAN,C21285
T0117393,2025-04-07 02:11:00,S02,Hà Nội,Thực phẩm,Sữa tươi thùng,2,335000,THE,C23990
T0117394,2025-04-07 02:13:01,S03,Hải Phòng,Thời trang,Giày thể thao,1,1158000,TIEN_MAT,C23266
T0117395,2025-04-07 02:14:33,S01,Hà Nội,Thực phẩm,Gạo ST25 5kg,2,186000,THE,C24612
T0117396,2025-04-07 02:16:02,S07,TP HCM,Điện tử,Sạc dự phòng,2,556000,VI_DIEN_TU,C01614
T0117397,2025-04-07 02:17:59,S01,Hà Nội,Mỹ phẩm,Sữa rửa mặt,2,232000,CHUYEN_KHOAN,C08797
T0117398,2025-04-07 02:19:02,S06,TP HCM,Điện tử,Sạc dự phòng,1,501000,THE,C18968
T0117399,2025-04-07 02:21:14,S01,Hà Nội,Thời trang,Áo khoác gió,1,846000,CHUYEN_KHOAN,C04569
T0117400,2025-04-07 02:23:19,S04,Đà Nẵng,Gia dụng,Ấm siêu tốc,1,359000,TIEN_MAT,C09833
T0117401,2025-04-07 02:24:11,S03,Hải Phòng,Thời trang,Túi xách,1,1551000,TIEN_MAT,C24060
T0117402,2025-04-07 02:24:55,S01,Hà Nội,Gia dụng,Ấm siêu tốc,3,412000,TIEN_MAT,C18838
T0117403,2025-04-07 02:26:32,S07,TP HCM,Điện tử,Chuột quang,1,337000,TIEN_MAT,C10524
T0117404,2025-04-07 02:28:04,S07,TP HCM,Điện tử,Bàn phím cơ,2,1335000,TIEN_MAT,C23407
T0117405,2025-04-07 02:28:43,S10,Bình Dương,Gia dụng,Nồi cơm điện,1,1185000,CHUYEN_KHOAN,C03570
T0117406,2025-04-07 02:31:01,S06,TP HCM,Thực phẩm,Gạo ST25 5kg,1,171000,VI_DIEN_TU,C22107
T0117407,2025-04-07 02:32:48,S06,TP HCM,Thời trang,Quần jeans,1,677000,TIEN_MAT,C24795
T0117408,2025-04-07 02:34:56,S10,Bình Dương,Gia dụng,Bộ dao nhà bếp,3,425000,VI_DIEN_TU,C24233
T0117409,2025-04-07 02:36:26,S10,Bình Dương,Gia dụng,Bộ dao nhà bếp,1,435000,THE,C14423
T0117410,2025-04-07 02:37:37,S01,Hà Nội,Thực phẩm,Gạo ST25 5kg,1,195000,VI_DIEN_TU,C22038
T0117411,2025-04-07 02:38:34,S02,Hà Nội,Thời trang,Giày thể thao,2,1182000,CHUYEN_KHOAN,C05120
T0117412,2025-04-07 02:40:22,S09,Cần Thơ,Điện tử,Sạc dự phòng,2,563000,VI_DIEN_TU,C20674
T0117413,2025-04-07 02:41:35,S03,Hải Phòng,Thực phẩm,Sữa tươi thùng,1,316000,THE,C20663
T0117414,2025-04-07 02:41:51,S02,Hà Nội,Thực phẩm,Mì gói thùng,1,137000,TIEN_MAT,C16207
T0117415,2025-04-07 02:41:59,S08,TP HCM,Sách,Từ điển,2,330000,THE,C24875
T0117416,2025-04-07 02:44:00,S03,Hải Phòng,Điện tử,Chuột quang,1,330000,THE,C16948
T0117417,2025-04-07 02:44:04,S01,Hà Nội,Mỹ phẩm,Kem chống nắng,1,393000,TIEN_MAT,C17154
T0117418,2025-04-07 02:44:40,S01,Hà Nội,Thực phẩm,Cà phê rang xay,3,145000,THE,C09743
T0117419,2025-04-07 02:46:26,S07,TP HCM,Sách,Sách thiếu nhi,1,77000,VI_DIEN_TU,C24585
T0117420,2025-04-07 02:47:22,S02,Hà Nội,Sách,Từ điển,1,342000,VI_DIEN_TU,C00736
T0117421,2025-04-07 02:48:43,S08,TP HCM,Mỹ phẩm,Serum dưỡng da,1,842000,THE,C17173
T0117422,2025-04-07 02:50:21,S01,Hà Nội,Điện tử,Chuột quang,1,311000,THE,C19329
T0117423,2025-04-07 02:51:49,S10,Bình Dương,Mỹ phẩm,Sữa rửa mặt,2,251000,THE,C19909
T0117424,2025-04-07 02:52:07,S04,Đà Nẵng,Điện tử,Sạc dự phòng,1,570000,THE,C12340
T0117425,2025-04-07 02:52:57,S03,Hải Phòng,Điện tử,Ổ cứng SSD 512GB,1,1330000,VI_DIEN_TU,C15661
T0117426,2025-04-07 02:53:34,S09,Cần Thơ,Điện tử,Sạc dự phòng,1,496000,THE,C05585
T0117427,2025-04-07 02:55:28,S06,TP HCM,Thực phẩm,Sữa tươi thùng,1,352000,TIEN_MAT,C05486
T0117428,2025-04-07 02:55:30,S10,Bình Dương,Thực phẩm,Sữa tươi thùng,2,333000,TIEN_MAT,C15529
T0117429,2025-04-07 02:56:29,S07,TP HCM,Thời trang,Áo sơ mi,1,452000,TIEN_MAT,C24927
T0117430,2025-04-07 02:58:46,S09,Cần Thơ,Mỹ phẩm,Kem chống nắng,2,365000,VI_DIEN_TU,C11421
T0117431,2025-04-07 03:00:24,S05,Huế,Thực phẩm,Gạo ST25 5kg,2,186000,TIEN_MAT,C01764
T0117432,2025-04-07 03:01:53,S09,Cần Thơ,Sách,Sách thiếu nhi,1,73000,TIEN_MAT,C02583
T0117433,2025-04-07 03:03:13,S06,TP HCM,Gia dụng,Quạt điều hòa,1,2451000,TIEN_MAT,C00433
T0117434,2025-04-07 03:04:52,S02,Hà Nội,Thực phẩm,Cà phê rang xay,2,158000,TIEN_MAT,C19320
T0117435,2025-04-07 03:06:01,S01,Hà Nội,Sách,Sách kỹ năng,2,130000,TIEN_MAT,C04016
T0117436,2025-04-07 03:08:06,S02,Hà Nội,Thời trang,Giày thể thao,1,1300000,VI_DIEN_TU,C24874
T0117437,2025-04-07 03:10:15,S02,Hà Nội,Thực phẩm,Mì gói thùng,1,118000,THE,C12198
T0117438,2025-04-07 03:11:11,S04,Đà Nẵng,Gia dụng,Bộ dao nhà bếp,2,424000,THE,C18789
T0117439,2025-04-07 03:12:31,S06,TP HCM,Thời trang,Quần jeans,1,663000,THE,C14635
T0117440,2025-04-07 03:12:47,S04,Đà Nẵng,Gia dụng,Bộ dao nhà bếp,1,461000,TIEN_MAT,C08497
T0117441,2025-04-07 03:12:52,S10,Bình Dương,Thực phẩm,Sữa tươi thùng,2,343000,VI_DIEN_TU,C17526
T0117442,2025-04-07 03:13:36,S09,Cần Thơ,Thực phẩm,Dầu ăn 1L,1,65000,TIEN_MAT,C23060
T0117443,2025-04-07 03:15:33,S03,Hải Phòng,Mỹ phẩm,Kem chống nắng,1,400000,THE,C21925
T0117444,2025-04-07 03:17:50,S01,Hà Nội,Thực phẩm,Sữa tươi thùng,2,348000,VI_DIEN_TU,C03221
T0117445,2025-04-07 03:18:00,S03,Hải Phòng,Sách,Sách thiếu nhi,1,70000,VI_DIEN_TU,C17076
T0117446,2025-04-07 03:20:16,S07,TP HCM,Điện tử,Sạc dự phòng,1,538000,CHUYEN_KHOAN,C23518
T0117447,2025-04-07 03:22:13,S08,TP HCM,Sách,Sách kỹ năng,3,136000,TIEN_MAT,C15889
T0117448,2025-04-07 03:22:55,S03,Hải Phòng,Thực phẩm,Gạo ST25 5kg,1,190000,VI_DIEN_TU,C15385
T0117449,2025-04-07 03:23:53,S01,Hà Nội,Thực phẩm,Sữa tươi thùng,2,357000,CHUYEN_KHOAN,C16633
T0117450,2025-04-07 03:25:05,S06,TP HCM,Thời trang,Quần jeans,1,659000,TIEN_MAT,C01936
T0117451,2025-04-07 03:26:40,S08,TP HCM,Thực phẩm,Gạo ST25 5kg,1,195000,VI_DIEN_TU,C15004
T0117452,2025-04-07 03:27:25,S04,Đà Nẵng,Gia dụng,Ấm siêu tốc,2,369000,CHUYEN_KHOAN,C02035
T0117453,2025-04-07 03:29:28,S09,Cần Thơ,Mỹ phẩm,Nước hoa mini,2,725000,THE,C02981
T0117454,2025-04-07 03:31:30,S10,Bình Dương,Điện tử,Tai nghe không dây,1,824000,THE,C03284
T0117455,2025-04-07 03:32:12,S10,Bình Dương,Mỹ phẩm,Kem chống nắng,3,371000,CHUYEN_KHOAN,C10024
T0117456,2025-04-07 03:34:16,S08,TP HCM,Điện tử,Ổ cứng SSD 512GB,4,1327000,TIEN_MAT,C03835
T0117457,2025-04-07 03:36:09,S06,TP HCM,Gia dụng,Nồi cơm điện,2,1206000,TIEN_MAT,C01132
T0117458,2025-04-07 03:38:12,S06,TP HCM,Sách,Sách kỹ năng,3,138000,VI_DIEN_TU,C24590
T0117459,2025-04-07 03:40:02,S01,Hà Nội,Gia dụng,Quạt điều hòa,2,2307000,VI_DIEN_TU,C14286
T0117460,2025-04-07 03:41:56,S07,TP HCM,Điện tử,Bàn phím cơ,1,1542000,TIEN_MAT,C12807
T0117461,2025-04-07 03:42:25,S06,TP HCM,Mỹ phẩm,Serum dưỡng da,3,835000,TIEN_MAT,C24773
T0117462,2025-04-07 03:43:07,S02,Hà Nội,Điện tử,Tai nghe không dây,4,933000,THE,C11378
T0117463,2025-04-07 03:43:58,S03,Hải Phòng,Mỹ phẩm,Serum dưỡng da,4,892000,TIEN_MAT,C18614
T0117464,2025-04-07 03:45:44,S06,TP HCM,Điện tử,Ổ cứng SSD 512GB,3,1211000,VI_DIEN_TU,C22137
T0117465,2025-04-07 03:47:34,S03,Hải Phòng,Thời trang,Áo sơ mi,2,387000,TIEN_MAT,C09238
T0117466,2025-04-07 03:49:42,S05,Huế,Thời trang,Quần jeans,2,697000,THE,C10381
T0117467,2025-04-07 03:51:24,S08,TP HCM,Thực phẩm,Mì gói thùng,1,127000,THE,C06078
T0117468,2025-04-07 03:52:39,S05,Huế,Thực phẩm,Sữa tươi thùng,1,319000,THE,C16992
T0117469,2025-04-07 03:54:56,S09,Cần Thơ,Mỹ phẩm,Son môi,3,320000,THE,C20204
T0117470,2025-04-07 03:55:42,S10,Bình Dương,Gia dụng,Ấm siêu tốc,3,403000,TIEN_MAT,C00167
T0117471,2025-04-07 03:56:32,S09,Cần Thơ,Mỹ phẩm,Sữa rửa mặt,2,261000,THE,C05599
T0117472,2025-04-07 03:56:41,S01,Hà Nội,Thực phẩm,Sữa tươi thùng,2,330000,THE,C08700
T0117473,2025-04-07 03:58:50,S04,Đà Nẵng,Thực phẩm,Gạo ST25 5kg,1,171000,THE,C11619
T0117474,2025-04-07 04:00:03,S06,TP HCM,Thực phẩm,Sữa tươi thùng,1,345000,THE,C12454
T0117475,2025-04-07 04:00:07,S06,TP HCM,Thực phẩm,Gạo ST25 5kg,1,177000,VI_DIEN_TU,C06644
T0117476,2025-04-07 04:00:38,S07,TP HCM,Gia dụng,Nồi cơm điện,1,1143000,TIEN_MAT,C17081
T0117477,2025-04-07 04:02:11,S06,TP HCM,Thực phẩm,Gạo ST25 5kg,4,199000,TIEN_MAT,C08073
T0117478,2025-04-07 04:02:17,S05,Huế,Thực phẩm,Cà phê rang xay,1,155000,VI_DIEN_TU,C17371
T0117479,2025-04-07 04:03:08,S07,TP HCM,Điện tử,Bàn phím cơ,1,1522000,THE,C22185
T0117480,2025-04-07 04:05:18,S01,Hà Nội,Thực phẩm,Cà phê rang xay,1,144000,TIEN_MAT,C18953
T0117481,2025-04-07 04:06:04,S06,TP HCM,Mỹ phẩm,Son môi,3,317000,VI_DIEN_TU,C07774
T0117482,2025-04-07 04:07:20,S06,TP HCM,Gia dụng,Nồi cơm điện,1,1093000,VI_DIEN_TU,C20707
T0117483,2025-04-07 04:08:32,S01,Hà Nội,Gia dụng,Máy xay sinh tố,2,738000,TIEN_MAT,C21864
T0117484,2025-04-07 04:08:51,S02,Hà Nội,Thời trang,Áo sơ mi,1,422000,TIEN_MAT,C06005
T0117485,2025-04-07 04:10:25,S08,TP HCM,Gia dụng,Ấm siêu tốc,1,369000,THE,C01543
T0117486,2025-04-07 04:10:45,S05,Huế,Mỹ phẩm,Nước hoa mini,1,680000,THE,C17651
T0117487,2025-04-07 04:12:21,S02,Hà Nội,Điện tử,Ổ cứng SSD 512GB,2,1240000,CHUYEN_KHOAN,C13664
T0117488,2025-04-07 04:12:44,S05,Huế,Mỹ phẩm,Sữa rửa mặt,1,235000,CHUYEN_KHOAN,C16758
T0117489,2025-04-07 04:13:13,S07,TP HCM,Mỹ phẩm,Nước hoa mini,1,723000,TIEN_MAT,C00754
T0117490,2025-04-07 04:13:56,S09,Cần Thơ,Thực phẩm,Gạo ST25 5kg,1,177000,VI_DIEN_TU,C12993
T0117491,2025-04-07 04:15:52,S02,Hà Nội,Thực phẩm,Gạo ST25 5kg,3,182000,VI_DIEN_TU,C08221
T0117492,2025-04-07 04:18:07,S09,Cần Thơ,Thực phẩm,Sữa tươi thùng,1,354000,VI_DIEN_TU,C05583
T0117493,2025-04-07 04:20:23,S07,TP HCM,Mỹ phẩm,Kem chống nắng,1,369000,THE,C13135
T0117494,2025-04-07 04:20:52,S02,Hà Nội,Mỹ phẩm,Nước hoa mini,2,702000,THE,C08098
T0117495,2025-04-07 04:22:39,S04,Đà Nẵng,Gia dụng,Ấm siêu tốc,1,399000,THE,C03657
T0117496,2025-04-07 04:24:35,S05,Huế,Thời trang,Túi xách,1,1472000,TIEN_MAT,C18673
T0117497,2025-04-07 04:26:26,S05,Huế,Gia dụng,Quạt điều hòa,1,2290000,TIEN_MAT,C00303
T0117498,2025-04-07 04:27:07,S02,Hà Nội,Mỹ phẩm,Serum dưỡng da,3,874000,VI_DIEN_TU,C15035
T0117499,2025-04-07 04:27:27,S04,Đà Nẵng,Thời trang,Áo khoác gió,1,822000,CHUYEN_KHOAN,C16558
T0117500,2025-04-07 04:28:36,S06,TP HCM,Mỹ phẩm,Nước hoa mini,2,684000,VI_DIEN_TU,C04294
T0117501,2025-04-07 04:30:14,S06,TP HCM,Mỹ phẩm,Sữa rửa mặt,4,248000,VI_DIEN_TU,C05337
T0117502,2025-04-07 04:30:53,S01,Hà Nội,Thời trang,Giày thể thao,1,1310000,CHUYEN_KHOAN,C17746
T0117503,2025-04-07 04:32:28,S04,Đà Nẵng,Sách,Truyện tranh,2,45000,THE,C07484
T0117504,2025-04-07 04:33:28,S07,TP HCM,Thực phẩm,Sữa tươi thùng,1,339000,THE,C13556
T0117505,2025-04-07 04:34:32,S01,Hà Nội,Thực phẩm,Sữa tươi thùng,2,367000,TIEN_MAT,C19010
T0117506,2025-04-07 04:35:21,S02,Hà Nội,Mỹ phẩm,Serum dưỡng da,1,905000,TIEN_MAT,C09933
T0117507,2025-04-07 04:37:38,S02,Hà Nội,Thực phẩm,Mì gói thùng,1,118000,TIEN_MAT,C01834
T0117508,2025-04-07 04:37:40,S07,TP HCM,Gia dụng,Máy xay sinh tố,1,795000,THE,C04924
T0117509,2025-04-07 04:37:48,S06,TP HCM,Mỹ phẩm,Son môi,3,298000,TIEN_MAT,C02763
T0117510,2025-04-07 04:39:45,S07,TP HCM,Thực phẩm,Cà phê rang xay,2,148000,TIEN_MAT,C19277
T0117511,2025-04-07 04:41:24,S09,Cần Thơ,Mỹ phẩm,Sữa rửa mặt,1,239000,THE,C11667
T0117512,2025-04-07 04:43:44,S01,Hà Nội,Thời trang,Giày thể thao,1,1343000,THE,C14481
T0117513,2025-04-07 04:44:39,S01,Hà Nội,Điện tử,Tai nghe không dây,3,856000,VI_DIEN_TU,C19010
T0117514,2025-04-07 04:44:54,S02,Hà Nội,Thực phẩm,Sữa tươi thùng,3,348000,VI_DIEN_TU,C13000
T0117515,2025-04-07 04:45:55,S06,TP HCM,Thực phẩm,Gạo ST25 5kg,1,198000,TIEN_MAT,C09235
T0117516,2025-04-07 04:46:48,S03,Hải Phòng,Thực phẩm,Sữa tươi thùng,5,341000,TIEN_MAT,C01568
T0117517,2025-04-07 04:47:45,S09,Cần Thơ,Thực phẩm,Cà phê rang xay,2,150000,TIEN_MAT,C09999
T0117518,2025-04-07 04:49:48,S06,TP HCM,Thời trang,Túi xách,2,1590000,TIEN_MAT,C13908
T0117519,2025-04-07 04:50:38,S04,Đà Nẵng,Điện tử,Sạc dự phòng,3,546000,VI_DIEN_TU,C17109
T0117520,2025-04-07 04:51:46,S04,Đà Nẵng,Thời trang,Quần jeans,2,697000,TIEN_MAT,C13817
T0117521,2025-04-07 04:52:00,S06,TP HCM,Gia dụng,Quạt điều hòa,2,2171000,VI_DIEN_TU,C09404
T0117522,2025-04-07 04:53:45,S10,Bình Dương,Thời trang,Áo sơ mi,5,445000,TIEN_MAT,C18961
T0117523,2025-04-07 04:54:23,S02,Hà Nội,Thực phẩm,Gạo ST25 5kg,3,170000,THE,C11773
T0117524,2025-04-07 04:55:18,S02,Hà Nội,Gia dụng,Quạt điều hòa,1,2290000,THE,C11171
T0117525,2025-04-07 04:56:14,S08,TP HCM,Thực phẩm,Dầu ăn 1L,3,57000,THE,C12562
T0117526,2025-04-07 04:57:09,S06,TP HCM,Thời trang,Giày thể thao,1,1199000,THE,C06867
T0117527,2025-04-07 04:58:49,S02,Hà Nội,Sách,Sách kỹ năng,1,130000,THE,C04811
T0117528,2025-04-07 04:59:01,S06,TP HCM,Điện tử,Sạc dự phòng,2,581000,THE,C20079
T0117529,2025-04-07 04:59:34,S04,Đà Nẵng,Thực phẩm,Mì gói thùng,2,123000,TIEN_MAT,C18989
T0117530,2025-04-07 05:00:50,S02,Hà Nội,Sách,Sách kỹ năng,2,134000,CHUYEN_KHOAN,C06014
T0117531,2025-04-07 05:00:52,S04,Đà Nẵng,Thực phẩm,Mì gói thùng,1,133000,CHUYEN_KHOAN,C05295
T0117532,2025-04-07 05:02:47,S06,TP HCM,Thực phẩm,Gạo ST25 5kg,1,178000,CHUYEN_KHOAN,C09724
T0117533,2025-04-07 05:03:45,S01,Hà Nội,Mỹ phẩm,Son môi,2,316000,THE,C22116
T0117534,2025-04-07 05:04:17,S05,Huế,Thực phẩm,Mì gói thùng,2,121000,VI_DIEN_TU,C19166
T0117535,2025-04-07 05:04:21,S03,Hải Phòng,Gia dụng,Bộ dao nhà bếp,1,485000,TIEN_MAT,C21584
T0117536,2025-04-07 05:05:42,S02,Hà Nội,Mỹ phẩm,Nước hoa mini,1,722000,TIEN_MAT,C18139
T0117537,2025-04-07 05:07:10,S06,TP HCM,Gia dụng,Nồi cơm điện,1,1140000,TIEN_MAT,C17741
T0117538,2025-04-07 05:08:22,S06,TP HCM,Gia dụng,Ấm siêu tốc,2,416000,TIEN_MAT,C21231
T0117539,2025-04-07 05:09:39,S03,Hải Phòng,Thời trang,Túi xách,2,1486000,VI_DIEN_TU,C24235
T0117540,2025-04-07 05:09:48,S01,Hà Nội,Thực phẩm,Gạo ST25 5kg,1,184000,THE,C24521
T0117541,2025-04-07 05:11:53,S10,Bình Dương,Thời trang,Quần jeans,1,672000,THE,C08520
T0117542,2025-04-07 05:13:42,S04,Đà Nẵng,Điện tử,Chuột quang,1,331000,CHUYEN_KHOAN,C15970
T0117543,2025-04-07 05:15:53,S02,Hà Nội,Thời trang,Túi xách,3,1645000,THE,C09945
T0117544,2025-04-07 05:17:37,S07,TP HCM,Điện tử,Tai nghe không dây,1,901000,VI_DIEN_TU,C20101
T0117545,2025-04-07 05:18:59,S09,Cần Thơ,Gia dụng,Máy xay sinh tố,5,761000,THE,C06828
T0117546,2025-04-07 05:19:18,S07,TP HCM,Thực phẩm,Cà phê rang xay,2,151000,CHUYEN_KHOAN,C23761
T0117547,2025-04-07 05:19:29,S09,Cần Thơ,Điện tử,Ổ cứng SSD 512GB,1,1272000,VI_DIEN_TU,C09921
T0117548,2025-04-07 05:21:21,S09,Cần Thơ,Thực phẩm,Cà phê rang xay,1,157000,VI_DIEN_TU,C02775
T0117549,2025-04-07 05:23:40,S04,Đà Nẵng,Thời trang,Áo khoác gió,1,864000,TIEN_MAT,C21181
T0117550,2025-04-07 05:23:59,S06,TP HCM,Thời trang,Áo sơ mi,2,396000,TIEN_MAT,C15705
T0117551,2025-04-07 05:26:18,S01,Hà Nội,Thực phẩm,Cà phê rang xay,1,157000,VI_DIEN_TU,C11204
T0117552,2025-04-07 05:26:48,S02,Hà Nội,Điện tử,Ổ cứng SSD 512GB,2,1330000,THE,C03678
T0117553,2025-04-07 05:28:34,S01,Hà Nội,Thực phẩm,Dầu ăn 1L,3,64000,TIEN_MAT,C15046
T0117554,2025-04-07 05:30:46,S06,TP HCM,Gia dụng,Nồi cơm điện,1,1220000,CHUYEN_KHOAN,C05556
T0117555,2025-04-07 05:31:52,S05,Huế,Sách,Từ điển,1,297000,VI_DIEN_TU,C20560
T0117556,2025-04-07 05:33:01,S01,Hà Nội,Sách,Truyện tranh,1,43000,CHUYEN_KHOAN,C12646
T0117557,2025-04-07 05:33:57,S09,Cần Thơ,Sách,Giáo trình đại học,5,208000,THE,C08695
T0117558,2025-04-07 05:35:50,S06,TP HCM,Điện tử,Ổ cứng SSD 512GB,1,1220000,THE,C22939
T0117559,2025-04-07 05:36:01,S04,Đà Nẵng,Mỹ phẩm,Kem chống nắng,3,397000,THE,C06709
T0117560,2025-04-07 05:36:46,S10,Bình Dương,Thực phẩm,Sữa tươi thùng,1,346000,THE,C16034
T0117561,2025-04-07 05:37:28,S04,Đà Nẵng,Thực phẩm,Dầu ăn 1L,3,57000,VI_DIEN_TU,C06905
T0117562,2025-04-07 05:39:18,S01,Hà Nội,Sách,Truyện tranh,1,44000,TIEN_MAT,C16265
T0117563,2025-04-07 05:41:36,S03,Hải Phòng,Thực phẩm,Mì gói thùng,2,128000,TIEN_MAT,C13390
T0117564,2025-04-07 05:43:27,S05,Huế,Thực phẩm,Gạo ST25 5kg,2,193000,THE,C07859
T0117565,2025-04-07 05:44:06,S06,TP HCM,Sách,Từ điển,2,345000,TIEN_MAT,C19045
T0117566,2025-04-07 05:44:19,S02,Hà Nội,Sách,Giáo trình đại học,2,207000,TIEN_MAT,C12493
T0117567,2025-04-07 05:45:21,S08,TP HCM,Điện tử,Bàn phím cơ,1,1378000,THE,C10454
T0117568,2025-04-07 05:46:11,S05,Huế,Thời trang,Giày thể thao,1,1152000,CHUYEN_KHOAN,C06303
T0117569,2025-04-07 05:46:27,S08,TP HCM,Mỹ phẩm,Kem chống nắng,3,368000,TIEN_MAT,C04761
T0117570,2025-04-07 05:47:20,S07,TP HCM,Thực phẩm,Gạo ST25 5kg,1,191000,TIEN_MAT,C01216
T0117571,2025-04-07 05:49:33,S04,Đà Nẵng,Thực phẩm,Sữa tươi thùng,2,352000,CHUYEN_KHOAN,C20963
T0117572,2025-04-07 05:51:08,S10,Bình Dương,Điện tử,Tai nghe không dây,1,949000,THE,C03064
T0117573,2025-04-07 05:51:28,S07,TP HCM,Sách,Sách thiếu nhi,1,77000,THE,C20961
T0117574,2025-04-07 05:52:55,S02,Hà Nội,Gia dụng,Nồi cơm điện,4,1229000,THE,C01894
T0117575,2025-04-07 05:54:43,S01,Hà Nội,Gia dụng,Bộ dao nhà bếp,5,415000,TIEN_MAT,C21070
T0117576,2025-04-07 05:56:50,S04,Đà Nẵng,Thực phẩm,Cà phê rang xay,1,149000,THE,C05525
T0117577,2025-04-07 05:58:41,S02,Hà Nội,Gia dụng,Quạt điều hòa,2,2311000,THE,C20670
T0117578,2025-04-07 05:59:53,S07,TP HCM,Điện tử,Tai nghe không dây,1,835000,TIEN_MAT,C13060
T0117579,2025-04-07 06:01:35,S01,Hà Nội,Thực phẩm,Sữa tươi thùng,1,366000,TIEN_MAT,C06174
T0117580,2025-04-07 06:02:00,S01,Hà Nội,Sách,Giáo trình đại học,1,213000,VI_DIEN_TU,C04734
T0117581,2025-04-07 06:02:53,S01,Hà Nội,Điện tử,Bàn phím cơ,3,1420000,TIEN_MAT,C05719
T0117582,2025-04-07 06:03:09,S02,Hà Nội,Thực phẩm,Cà phê rang xay,1,143000,TIEN_MAT,C07473
T0117583,2025-04-07 06:05:26,S07,TP HCM,Thời trang,Áo khoác gió,3,823000,TIEN_MAT,C20104
T0117584,2025-04-07 06:07:08,S01,Hà Nội,Điện tử,Chuột quang,1,300000,CHUYEN_KHOAN,C06687
T0117585,2025-04-07 06:08:47,S01,Hà Nội,Thời trang,Áo sơ mi,2,421000,THE,C18046
T0117586,2025-04-07 06:09:53,S09,Cần Thơ,Thực phẩm,Sữa tươi thùng,2,341000,TIEN_MAT,C17548
T0117587,2025-04-07 06:12:13,S03,Hải Phòng,Thực phẩm,Mì gói thùng,2,119000,THE,C02648
T0117588,2025-04-07 06:13:44,S08,TP HCM,Gia dụng,Máy xay sinh tố,2,765000,THE,C21074
T0117589,2025-04-07 06:14:51,S09,Cần Thơ,Gia dụng,Máy xay sinh tố,2,810000,TIEN_MAT,C01680
T0117590,2025-04-07 06:15:08,S08,TP HCM,Gia dụng,Ấm siêu tốc,1,381000,VI_DIEN_TU,C20941
T0117591,2025-04-07 06:15:28,S10,Bình Dương,Gia dụng,Ấm siêu tốc,2,401000,CHUYEN_KHOAN,C22400
T0117592,2025-04-07 06:15:46,S03,Hải Phòng,Mỹ phẩm,Son môi,5,314000,VI_DIEN_TU,C23798
T0117593,2025-04-07 06:17:25,S10,Bình Dương,Thực phẩm,Cà phê rang xay,1,145000,VI_DIEN_TU,C05858
T0117594,2025-04-07 06:19:24,S09,Cần Thơ,Mỹ phẩm,Nước hoa mini,1,692000,CHUYEN_KHOAN,C02216
T0117595,2025-04-07 06:20:06,S05,Huế,Điện tử,Ổ cứng SSD 512GB,2,1222000,TIEN_MAT,C03121
T0117596,2025-04-07 06:20:56,S10,Bình Dương,Gia dụng,Nồi cơm điện,2,1184000,CHUYEN_KHOAN,C23773
T0117597,2025-04-07 06:21:08,S09,Cần Thơ,Thực phẩm,Dầu ăn 1L,1,62000,TIEN_MAT,C02205
T0117598,2025-04-07 06:21:37,S08,TP HCM,Gia dụng,Bộ dao nhà bếp,2,423000,THE,C07132
T0117599,2025-04-07 06:21:39,S06,TP HCM,Mỹ phẩm,Son môi,2,308000,VI_DIEN_TU,C05035
T0117600,2025-04-07 06:22:58,S02,Hà Nội,Thực phẩm,Dầu ăn 1L,3,58000,VI_DIEN_TU,C10767
