date,category,branch,channel,so_don,so_khach,doanh_thu,chi_phi
2025-06-22,Điện tử,Hải Phòng,Cửa hàng,1,1,3254700.0,2609462.0
2025-06-22,Điện tử,Hải Phòng,Online,2,2,1935600.0,1485094.0
2025-06-22,Điện tử,TP HCM,Cửa hàng,7,7,11864350.0,8442268.0
2025-06-22,Điện tử,TP HCM,Online,7,7,9003700.0,6620889.0
2025-06-22,Điện tử,Đà Nẵng,Cửa hàng,4,4,5566200.0,3522405.0
2025-06-23,Gia dụng,Cần Thơ,Cửa hàng,2,2,1599350.0,1093770.0
2025-06-23,Gia dụng,Cần Thơ,Online,2,2,2554900.0,1705251.0
2025-06-23,Gia dụng,Hà Nội,Cửa hàng,4,4,5857850.0,4498494.0
2025-06-23,Gia dụng,Hà Nội,Online,6,6,27786955.0,19934556.0
2025-06-23,Gia dụng,Hải Phòng,Cửa hàng,3,3,4259000.0,3304274.0
2025-06-23,Gia dụng,Hải Phòng,Online,1,1,878000.0,559778.0
2025-06-23,Gia dụng,TP HCM,Cửa hàng,3,3,5163050.0,3510026.0
2025-06-23,Gia dụng,TP HCM,Online,2,2,1748200.0,1230569.0
2025-06-23,Gia dụng,Đà Nẵng,Online,3,3,4480700.0,3136624.0
2025-06-23,Mỹ phẩm,Cần Thơ,Cửa hàng,2,2,878750.0,679057.0
2025-06-23,Mỹ phẩm,Cần Thơ,Online,1,1,546000.0,394346.0
2025-06-23,Mỹ phẩm,Hà Nội,Cửa hàng,3,3,1894900.0,1472045.0
2025-06-23,Mỹ phẩm,Hà Nội,Online,2,2,10371376.0,7288109.0
2025-06-23,Mỹ phẩm,TP HCM,Cửa hàng,1,1,1024000.0,802441.0
2025-06-23,Mỹ phẩm,TP HCM,Online,1,1,948000.0,649763.0
2025-06-23,Mỹ phẩm,Đà Nẵng,Cửa hàng,1,1,526000.0,340915.0
2025-06-23,Mỹ phẩm,Đà Nẵng,Online,2,2,961000.0,677849.0
2025-06-23,Sách,Cần Thơ,Cửa hàng,1,1,160550.0,119169.0
2025-06-23,Sách,Hà Nội,Cửa hàng,5,5,1062150.0,757123.0
2025-06-23,Sách,Hà Nội,Online,2,2,674000.0,511481.0
2025-06-23,Sách,Hải Phòng,Online,2,2,286050.0,192137.0
2025-06-23,Sách,TP HCM,Cửa hàng,3,3,3163134.0,2226377.0
2025-06-23,Sách,TP HCM,Online,4,4,1829000.0,1378024.0
2025-06-23,Sách,Đà Nẵng,Cửa hàng,4,4,1491350.0,1109267.0
2025-06-23,Sách,Đà Nẵng,Online,3,3,530300.0,404934.0
2025-06-23,Thời trang,Cần Thơ,Cửa hàng,1,1,1426000.0,1011452.0
2025-06-23,Thời trang,Hà Nội,Cửa hàng,6,6,5077500.0,3568302.0
2025-06-23,Thời trang,Hà Nội,Online,3,3,2860000.0,2320024.0
2025-06-23,Thời trang,Hải Phòng,Cửa hàng,1,1,622250.0,452799.0
2025-06-23,Thời trang,Hải Phòng,Online,2,2,2894900.0,1999604.0
2025-06-23,Thời trang,TP HCM,Cửa hàng,1,1,1644000.0,1340150.0
2025-06-23,Thời trang,TP HCM,Online,4,4,2714750.0,1969628.0
2025-06-23,Thời trang,Đà Nẵng,Cửa hàng,4,4,5510500.0,3726607.0
2025-06-23,Thời trang,Đà Nẵng,Online,1,1,1502000.0,1085996.0
2025-06-23,Thực phẩm,Cần Thơ,Cửa hàng,1,1,138600.0,86501.0
2025-06-23,Thực phẩm,Cần Thơ,Online,2,2,857250.0,644393.0
2025-06-23,Thực phẩm,Hà Nội,Cửa hàng,12,12,3740300.0,2791034.0
2025-06-23,Thực phẩm,Hà Nội,Online,8,8,3586650.0,2675747.0
2025-06-23,Thực phẩm,Hải Phòng,Cửa hàng,4,4,918000.0,696213.0
2025-06-23,Thực phẩm,Hải Phòng,Online,4,4,1147600.0,826933.0
2025-06-23,Thực phẩm,TP HCM,Cửa hàng,12,12,3535700.0,2526547.0
2025-06-23,Thực phẩm,TP HCM,Online,11,11,4935700.0,3384354.0
2025-06-23,Thực phẩm,Đà Nẵng,Cửa hàng,4,4,1330000.0,940564.0
2025-06-23,Thực phẩm,Đà Nẵng,Online,5,5,1743650.0,1263576.0
2025-06-23,Điện tử,Cần Thơ,Cửa hàng,1,1,1217000.0,840110.0
2025-06-23,Điện tử,Cần Thơ,Online,3,3,9826200.0,7209357.0
2025-06-23,Điện tử,Hà Nội,Cửa hàng,6,6,12572100.0,9709360.0
2025-06-23,Điện tử,Hà Nội,Online,1,1,2222000.0,1789301.0
2025-06-23,Điện tử,Hải Phòng,Cửa hàng,5,5,8543150.0,5407342.0
2025-06-23,Điện tử,TP HCM,Cửa hàng,6,6,12063050.0,8928545.0
2025-06-23,Điện tử,TP HCM,Online,7,7,10667850.0,7794152.0
2025-06-23,Điện tử,Đà Nẵng,Cửa hàng,2,2,3375000.0,2362447.0
2025-06-23,Điện tử,Đà Nẵng,Online,2,2,7327700.0,5303639.0
2025-06-24,Gia dụng,Cần Thơ,Online,2,2,1698700.0,1149458.0
2025-06-24,Gia dụng,Hà Nội,Cửa hàng,6,6,5742200.0,4111216.0
2025-06-24,Gia dụng,Hà Nội,Online,4,4,7700300.0,5194126.0
2025-06-24,Gia dụng,Hải Phòng,Cửa hàng,2,2,3314000.0,2331707.0
2025-06-24,Gia dụng,Hải Phòng,Online,1,1,817000.0,641988.0
2025-06-24,Gia dụng,TP HCM,Cửa hàng,3,3,4858350.0,3528454.0
2025-06-24,Gia dụng,TP HCM,Online,6,6,9113300.0,6527365.0
2025-06-24,Gia dụng,Đà Nẵng,Cửa hàng,1,1,3732000.0,3150347.0
2025-06-24,Gia dụng,Đà Nẵng,Online,4,4,8005000.0,5498965.0
2025-06-24,Mỹ phẩm,Cần Thơ,Online,1,1,524000.0,400416.0
2025-06-24,Mỹ phẩm,Hà Nội,Cửa hàng,5,5,3290800.0,2470669.0
2025-06-24,Mỹ phẩm,Hà Nội,Online,1,1,1593000.0,1150538.0
2025-06-24,Mỹ phẩm,Hải Phòng,Cửa hàng,1,1,396100.0,314012.0
2025-06-24,Mỹ phẩm,TP HCM,Cửa hàng,2,2,899000.0,601787.0
2025-06-24,Mỹ phẩm,TP HCM,Online,2,2,932100.0,663665.0
2025-06-24,Mỹ phẩm,Đà Nẵng,Online,1,1,830000.0,588669.0
2025-06-24,Sách,Cần Thơ,Cửa hàng,2,2,671500.0,520958.0
2025-06-24,Sách,Cần Thơ,Online,4,4,1073000.0,754952.0
2025-06-24,Sách,Hà Nội,Cửa hàng,2,2,1692990.0,1233887.0
2025-06-24,Sách,Hà Nội,Online,3,3,586150.0,456620.0
2025-06-24,Sách,TP HCM,Cửa hàng,5,5,1130050.0,812934.0
2025-06-24,Sách,TP HCM,Online,6,6,1712550.0,1314318.0
2025-06-24,Sách,Đà Nẵng,Cửa hàng,3,3,800000.0,606318.0
2025-06-24,Thời trang,Cần Thơ,Cửa hàng,1,1,649000.0,435065.0
2025-06-24,Thời trang,Cần Thơ,Online,1,1,685100.0,541882.0
2025-06-24,Thời trang,Hà Nội,Cửa hàng,2,2,2316000.0,1665020.0
2025-06-24,Thời trang,Hà Nội,Online,2,2,1373000.0,857707.0
2025-06-24,Thời trang,Hải Phòng,Cửa hàng,4,4,5272550.0,4115135.0
2025-06-24,Thời trang,Hải Phòng,Online,3,3,4342700.0,3112838.0
2025-06-24,Thời trang,TP HCM,Cửa hàng,3,3,2376000.0,1652942.0
2025-06-24,Thời trang,TP HCM,Online,3,3,5425000.0,3929934.0
2025-06-24,Thời trang,Đà Nẵng,Cửa hàng,2,2,1887600.0,1435438.0
2025-06-24,Thời trang,Đà Nẵng,Online,2,2,3583400.0,2350030.0
2025-06-24,Thực phẩm,Cần Thơ,Cửa hàng,1,1,184000.0,142701.0
2025-06-24,Thực phẩm,Cần Thơ,Online,5,5,1907050.0,1381926.0
2025-06-24,Thực phẩm,Hà Nội,Cửa hàng,5,5,858650.0,616096.0
2025-06-24,Thực phẩm,Hà Nội,Online,5,5,1815350.0,1337749.0
2025-06-24,Thực phẩm,Hải Phòng,Cửa hàng,5,5,1583600.0,1186202.0
2025-06-24,Thực phẩm,Hải Phòng,Online,3,3,766000.0,513807.0
2025-06-24,Thực phẩm,TP HCM,Cửa hàng,8,8,2290000.0,1638280.0
2025-06-24,Thực phẩm,TP HCM,Online,11,11,2303450.0,1685165.0
2025-06-24,Thực phẩm,Đà Nẵng,Cửa hàng,5,5,1372250.0,1046699.0
2025-06-24,Điện tử,Cần Thơ,Cửa hàng,4,4,8021400.0,5895275.0
2025-06-24,Điện tử,Hà Nội,Cửa hàng,6,6,7012850.0,5274971.0
2025-06-24,Điện tử,Hà Nội,Online,7,7,12786850.0,8667239.0
2025-06-24,Điện tử,Hải Phòng,Online,4,4,6138100.0,4253976.0
2025-06-24,Điện tử,TP HCM,Cửa hàng,7,7,14739100.0,10196478.0
2025-06-24,Điện tử,TP HCM,Online,5,5,7523000.0,5849407.0
2025-06-24,Điện tử,Đà Nẵng,Cửa hàng,2,2,3943600.0,2896820.0
2025-06-24,Điện tử,Đà Nẵng,Online,2,2,3729700.0,2816362.0
2025-06-25,Gia dụng,Cần Thơ,Cửa hàng,3,3,4334100.0,2725214.0
2025-06-25,Gia dụng,Cần Thơ,Online,1,1,2602050.0,1679233.0
2025-06-25,Gia dụng,Hà Nội,Cửa hàng,5,5,19664190.0,13886871.0
2025-06-25,Gia dụng,Hà Nội,Online,3,3,3557100.0,2692665.0
2025-06-25,Gia dụng,Hải Phòng,Cửa hàng,5,5,4522800.0,3250200.0
2025-06-25,Gia dụng,Hải Phòng,Online,2,2,3145700.0,2298118.0
2025-06-25,Gia dụng,TP HCM,Cửa hàng,9,9,19666300.0,13788506.0
2025-06-25,Gia dụng,TP HCM,Online,5,5,6154900.0,4525157.0
2025-06-25,Gia dụng,Đà Nẵng,Cửa hàng,3,3,2978600.0,2170183.0
2025-06-25,Gia dụng,Đà Nẵng,Online,2,2,2218100.0,1418921.0
2025-06-25,Mỹ phẩm,Hà Nội,Cửa hàng,3,3,2307800.0,1722260.0
2025-06-25,Mỹ phẩm,Hải Phòng,Cửa hàng,2,2,1039200.0,786098.0
2025-06-25,Mỹ phẩm,Hải Phòng,Online,2,2,2522000.0,1878205.0
2025-06-25,Mỹ phẩm,TP HCM,Cửa hàng,4,4,3946300.0,2824112.0
2025-06-25,Mỹ phẩm,TP HCM,Online,2,2,6436439.0,4560222.0
2025-06-25,Mỹ phẩm,Đà Nẵng,Cửa hàng,1,1,394200.0,242813.0
2025-06-25,Sách,Cần Thơ,Online,1,1,672000.0,486798.0
2025-06-25,Sách,Hà Nội,Cửa hàng,3,3,560850.0,369077.0
2025-06-25,Sách,Hà Nội,Online,3,3,422600.0,324663.0
2025-06-25,Sách,Hải Phòng,Cửa hàng,1,1,159000.0,108219.0
2025-06-25,Sách,TP HCM,Cửa hàng,2,2,428400.0,317534.0
2025-06-25,Sách,TP HCM,Online,2,2,1124600.0,811348.0
2025-06-25,Sách,Đà Nẵng,Cửa hàng,1,1,540000.0,353027.0
2025-06-25,Sách,Đà Nẵng,Online,3,3,780600.0,539985.0
2025-06-25,Thời trang,Cần Thơ,Cửa hàng,1,1,1580000.0,955208.0
2025-06-25,Thời trang,Cần Thơ,Online,1,1,804000.0,620124.0
2025-06-25,Thời trang,Hà Nội,Cửa hàng,6,6,6438850.0,4614110.0
2025-06-25,Thời trang,Hà Nội,Online,4,4,2755400.0,1826733.0
2025-06-25,Thời trang,TP HCM,Cửa hàng,2,2,3204000.0,2146078.0
2025-06-25,Thời trang,TP HCM,Online,6,6,4897000.0,3821334.0
2025-06-25,Thời trang,Đà Nẵng,Online,4,4,4507000.0,3204476.0
2025-06-25,Thực phẩm,Cần Thơ,Cửa hàng,10,10,3592050.0,2565300.0
2025-06-25,Thực phẩm,Cần Thơ,Online,2,2,301250.0,213408.0
2025-06-25,Thực phẩm,Hà Nội,Cửa hàng,12,11,3282450.0,2414560.0
2025-06-25,Thực phẩm,Hà Nội,Online,8,8,3338750.0,2393175.0
2025-06-25,Thực phẩm,Hải Phòng,Online,4,4,974750.0,658509.0
2025-06-25,Thực phẩm,TP HCM,Cửa hàng,14,14,3796650.0,2811172.0
2025-06-25,Thực phẩm,TP HCM,Online,9,8,3438700.0,2555748.0
2025-06-25,Thực phẩm,Đà Nẵng,Cửa hàng,1,1,139400.0,100761.0
2025-06-25,Thực phẩm,Đà Nẵng,Online,2,2,1070000.0,763306.0
2025-06-25,Điện tử,Cần Thơ,Cửa hàng,2,2,4218600.0,2882443.0
2025-06-25,Điện tử,Cần Thơ,Online,2,2,2762000.0,1814499.0
2025-06-25,Điện tử,Hà Nội,Cửa hàng,3,3,4181450.0,2904323.0
2025-06-25,Điện tử,Hà Nội,Online,6,6,26698171.0,19845047.0
2025-06-25,Điện tử,Hải Phòng,Online,4,4,6822900.0,5117592.0
2025-06-25,Điện tử,TP HCM,Cửa hàng,6,6,6854550.0,4809537.0
2025-06-25,Điện tử,TP HCM,Online,6,6,21673678.0,15240425.0
2025-06-25,Điện tử,Đà Nẵng,Cửa hàng,1,1,1074000.0,749710.0
2025-06-25,Điện tử,Đà Nẵng,Online,1,1,898700.0,540178.0
2025-06-26,Gia dụng,Cần Thơ,Cửa hàng,1,1,933000.0,779416.0
2025-06-26,Gia dụng,Hà Nội,Cửa hàng,5,5,5989500.0,4246650.0
2025-06-26,Gia dụng,Hà Nội,Online,4,4,3445700.0,2461008.0
2025-06-26,Gia dụng,Hải Phòng,Cửa hàng,2,2,3538800.0,2882327.0
2025-06-26,Gia dụng,Hải Phòng,Online,3,3,5862900.0,4553210.0
2025-06-26,Gia dụng,TP HCM,Cửa hàng,3,3,4051150.0,2877896.0
2025-06-26,Gia dụng,TP HCM,Online,5,5,6451700.0,4839939.0
2025-06-26,Gia dụng,Đà Nẵng,Cửa hàng,1,1,715350.0,509115.0
2025-06-26,Gia dụng,Đà Nẵng,Online,2,2,2491000.0,1839387.0
2025-06-26,Mỹ phẩm,Cần Thơ,Cửa hàng,2,2,744000.0,564244.0
2025-06-26,Mỹ phẩm,Cần Thơ,Online,2,2,930000.0,678257.0
2025-06-26,Mỹ phẩm,Hà Nội,Cửa hàng,2,2,941100.0,655996.0
2025-06-26,Mỹ phẩm,Hà Nội,Online,2,2,1019000.0,829438.0
2025-06-26,Mỹ phẩm,TP HCM,Cửa hàng,5,5,3553000.0,2482603.0
2025-06-26,Mỹ phẩm,TP HCM,Online,4,4,3634100.0,2714867.0
2025-06-26,Sách,Cần Thơ,Cửa hàng,1,1,320000.0,262438.0
2025-06-26,Sách,Cần Thơ,Online,1,1,161000.0,116239.0
2025-06-26,Sách,Hà Nội,Cửa hàng,4,4,1058700.0,758080.0
2025-06-26,Sách,Hà Nội,Online,5,5,1289000.0,1011727.0
2025-06-26,Sách,Hải Phòng,Cửa hàng,1,1,324000.0,219233.0
2025-06-26,Sách,Hải Phòng,Online,4,4,793600.0,532978.0
2025-06-26,Sách,TP HCM,Cửa hàng,4,4,2343743.0,1678401.0
2025-06-26,Sách,TP HCM,Online,7,7,1423750.0,1024304.0
2025-06-26,Sách,Đà Nẵng,Cửa hàng,4,4,1136300.0,796571.0
2025-06-26,Sách,Đà Nẵng,Online,4,4,1063000.0,852789.0
2025-06-26,Thời trang,Cần Thơ,Cửa hàng,1,1,1977000.0,1464699.0
2025-06-26,Thời trang,Cần Thơ,Online,1,1,3215000.0,2376670.0
2025-06-26,Thời trang,Hà Nội,Cửa hàng,3,3,5125000.0,3716892.0
2025-06-26,Thời trang,Hà Nội,Online,4,4,4528350.0,3476073.0
2025-06-26,Thời trang,Hải Phòng,Cửa hàng,4,4,7756000.0,5494292.0
2025-06-26,Thời trang,TP HCM,Cửa hàng,5,5,11526000.0,9167613.0
2025-06-26,Thời trang,TP HCM,Online,3,3,3768600.0,2641529.0
2025-06-26,Thời trang,Đà Nẵng,Online,1,1,1452600.0,1110856.0
2025-06-26,Thực phẩm,Cần Thơ,Cửa hàng,2,2,730050.0,466703.0
2025-06-26,Thực phẩm,Cần Thơ,Online,3,3,909600.0,689202.0
2025-06-26,Thực phẩm,Hà Nội,Cửa hàng,13,13,5450400.0,3849288.0
2025-06-26,Thực phẩm,Hà Nội,Online,5,5,1145900.0,833149.0
2025-06-26,Thực phẩm,Hải Phòng,Cửa hàng,6,6,1562100.0,1230360.0
2025-06-26,Thực phẩm,Hải Phòng,Online,2,2,343000.0,256921.0
2025-06-26,Thực phẩm,TP HCM,Cửa hàng,6,6,1436850.0,1012946.0
2025-06-26,Thực phẩm,TP HCM,Online,7,7,2735900.0,2011239.0
2025-06-26,Thực phẩm,Đà Nẵng,Cửa hàng,3,3,773450.0,536003.0
2025-06-26,Thực phẩm,Đà Nẵng,Online,2,2,1053000.0,690733.0
2025-06-26,Điện tử,Cần Thơ,Cửa hàng,2,2,2038000.0,1302865.0
2025-06-26,Điện tử,Cần Thơ,Online,2,2,3317000.0,2157984.0
2025-06-26,Điện tử,Hà Nội,Cửa hàng,3,3,3263200.0,2473902.0
2025-06-26,Điện tử,Hà Nội,Online,5,5,10954800.0,7373761.0
2025-06-26,Điện tử,Hải Phòng,Cửa hàng,2,2,5891000.0,4185588.0
2025-06-26,Điện tử,TP HCM,Cửa hàng,4,4,5609700.0,4260890.0
2025-06-26,Điện tử,TP HCM,Online,3,3,4749000.0,3380213.0
2025-06-26,Điện tử,Đà Nẵng,Cửa hàng,4,4,24245416.0,17129741.0
2025-06-26,Điện tử,Đà Nẵng,Online,3,3,10017000.0,7453756.0
2025-06-27,Gia dụng,Cần Thơ,Cửa hàng,4,4,3946350.0,3088713.0
2025-06-27,Gia dụng,Cần Thơ,Online,1,1,826200.0,595844.0
2025-06-27,Gia dụng,Hà Nội,Cửa hàng,3,3,3292050.0,2481502.0
2025-06-27,Gia dụng,Hà Nội,Online,3,3,2727500.0,1967982.0
2025-06-27,Gia dụng,Hải Phòng,Cửa hàng,3,3,6640000.0,5063914.0
2025-06-27,Gia dụng,Hải Phòng,Online,4,4,8030000.0,5946506.0
2025-06-27,Gia dụng,TP HCM,Cửa hàng,5,5,4303000.0,3372622.0
2025-06-27,Gia dụng,TP HCM,Online,7,7,7545900.0,5652847.0
2025-06-27,Gia dụng,Đà Nẵng,Cửa hàng,1,1,851200.0,511839.0
2025-06-27,Gia dụng,Đà Nẵng,Online,2,2,5942000.0,4847882.0
2025-06-27,Mỹ phẩm,Cần Thơ,Cửa hàng,2,2,1020000.0,746565.0
2025-06-27,Mỹ phẩm,Hà Nội,Cửa hàng,4,4,2789850.0,1992938.0
2025-06-27,Mỹ phẩm,Hà Nội,Online,3,3,1935050.0,1295657.0
2025-06-27,Mỹ phẩm,Hải Phòng,Online,1,1,524000.0,397012.0
2025-06-27,Mỹ phẩm,TP HCM,Cửa hàng,5,5,3564600.0,2612206.0
2025-06-27,Mỹ phẩm,TP HCM,Online,7,7,4961450.0,3536624.0
2025-06-27,Mỹ phẩm,Đà Nẵng,Cửa hàng,1,1,503000.0,309972.0
2025-06-27,Mỹ phẩm,Đà Nẵng,Online,2,2,976200.0,739371.0
2025-06-27,Sách,Cần Thơ,Cửa hàng,1,1,166000.0,102737.0
2025-06-27,Sách,Cần Thơ,Online,1,1,298000.0,209909.0
2025-06-27,Sách,Hà Nội,Cửa hàng,2,2,540600.0,388455.0
2025-06-27,Sách,Hà Nội,Online,5,5,705500.0,476678.0
2025-06-27,Sách,Hải Phòng,Cửa hàng,1,1,121550.0,73426.0
2025-06-27,Sách,Hải Phòng,Online,1,1,141550.0,94786.0
2025-06-27,Sách,TP HCM,Cửa hàng,3,3,410100.0,314233.0
2025-06-27,Sách,TP HCM,Online,3,3,657150.0,462415.0
2025-06-27,Sách,Đà Nẵng,Cửa hàng,1,1,131000.0,104325.0
2025-06-27,Sách,Đà Nẵng,Online,1,1,138600.0,108728.0
2025-06-27,Thời trang,Cần Thơ,Cửa hàng,1,1,759000.0,500234.0
2025-06-27,Thời trang,Cần Thơ,Online,1,1,649000.0,469249.0
2025-06-27,Thời trang,Hà Nội,Cửa hàng,5,5,3885700.0,2747593.0
2025-06-27,Thời trang,Hà Nội,Online,1,1,1098200.0,707829.0
2025-06-27,Thời trang,Hải Phòng,Online,1,1,1332000.0,803832.0
2025-06-27,Thời trang,TP HCM,Cửa hàng,6,6,5375000.0,4057339.0
2025-06-27,Thời trang,TP HCM,Online,3,3,2865000.0,1903298.0
2025-06-27,Thời trang,Đà Nẵng,Online,3,3,3897700.0,2748141.0
2025-06-27,Thực phẩm,Cần Thơ,Cửa hàng,1,1,297500.0,251304.0
2025-06-27,Thực phẩm,Cần Thơ,Online,3,3,712700.0,524464.0
2025-06-27,Thực phẩm,Hà Nội,Cửa hàng,10,10,2524100.0,1752590.0
2025-06-27,Thực phẩm,Hà Nội,Online,11,11,2505100.0,1830239.0
2025-06-27,Thực phẩm,Hải Phòng,Cửa hàng,4,4,745900.0,525828.0
2025-06-27,Thực phẩm,Hải Phòng,Online,5,5,1857150.0,1326264.0
2025-06-27,Thực phẩm,TP HCM,Cửa hàng,9,9,5840960.0,4190862.0
2025-06-27,Thực phẩm,TP HCM,Online,7,7,1958000.0,1427372.0
2025-06-27,Thực phẩm,Đà Nẵng,Cửa hàng,3,3,864100.0,594762.0
2025-06-27,Thực phẩm,Đà Nẵng,Online,2,2,520450.0,379931.0
2025-06-27,Điện tử,Cần Thơ,Online,2,2,6774000.0,5036137.0
2025-06-27,Điện tử,Hà Nội,Cửa hàng,6,6,12031300.0,9010147.0
2025-06-27,Điện tử,Hà Nội,Online,5,5,7545250.0,5222638.0
2025-06-27,Điện tử,Hải Phòng,Cửa hàng,4,4,6636050.0,4930154.0
2025-06-27,Điện tử,Hải Phòng,Online,1,1,1954000.0,1633566.0
2025-06-27,Điện tử,TP HCM,Cửa hàng,6,6,8311500.0,6331909.0
2025-06-27,Điện tử,TP HCM,Online,5,5,12694800.0,9227676.0
2025-06-27,Điện tử,Đà Nẵng,Cửa hàng,2,2,4264000.0,3336385.0
2025-06-27,Điện tử,Đà Nẵng,Online,6,6,10077700.0,7315540.0
2025-06-28,Gia dụng,Cần Thơ,Cửa hàng,4,4,5989850.0,4753091.0
2025-06-28,Gia dụng,Cần Thơ,Online,2,2,4075800.0,3153161.0
2025-06-28,Gia dụng,Hà Nội,Cửa hàng,5,5,8344050.0,5979008.0
2025-06-28,Gia dụng,Hà Nội,Online,4,4,3376050.0,2477035.0
2025-06-28,Gia dụng,Hải Phòng,Cửa hàng,2,2,4925400.0,4051318.0
2025-06-28,Gia dụng,Hải Phòng,Online,2,2,3588900.0,2702460.0
2025-06-28,Gia dụng,TP HCM,Cửa hàng,8,8,10166900.0,7548532.0
2025-06-28,Gia dụng,TP HCM,Online,7,7,9749100.0,7176650.0
2025-06-28,Gia dụng,Đà Nẵng,Online,2,2,1673000.0,1206544.0
2025-06-28,Mỹ phẩm,Hà Nội,Cửa hàng,3,3,2420600.0,1794688.0
2025-06-28,Mỹ phẩm,Hà Nội,Online,3,3,1898800.0,1359821.0
2025-06-28,Mỹ phẩm,Hải Phòng,Cửa hàng,1,1,846000.0,543637.0
2025-06-28,Mỹ phẩm,Hải Phòng,Online,1,1,435600.0,353588.0
2025-06-28,Mỹ phẩm,TP HCM,Cửa hàng,3,3,4796000.0,3465723.0
2025-06-28,Mỹ phẩm,TP HCM,Online,3,3,2272700.0,1809512.0
2025-06-28,Mỹ phẩm,Đà Nẵng,Cửa hàng,2,2,1276650.0,927548.0
2025-06-28,Sách,Cần Thơ,Cửa hàng,3,3,541900.0,421406.0
2025-06-28,Sách,Hà Nội,Cửa hàng,2,2,270900.0,195394.0
2025-06-28,Sách,Hà Nội,Online,1,1,171000.0,118600.0
2025-06-28,Sách,Hải Phòng,Cửa hàng,2,2,501000.0,371023.0
2025-06-28,Sách,Hải Phòng,Online,1,1,477000.0,345540.0
2025-06-28,Sách,TP HCM,Cửa hàng,3,3,639000.0,452698.0
2025-06-28,Sách,TP HCM,Online,3,3,769000.0,511323.0
2025-06-28,Sách,Đà Nẵng,Cửa hàng,1,1,148000.0,123424.0
2025-06-28,Sách,Đà Nẵng,Online,1,1,474000.0,307108.0
2025-06-28,Thời trang,Cần Thơ,Cửa hàng,1,1,2918400.0,1875842.0
2025-06-28,Thời trang,Cần Thơ,Online,3,3,4064000.0,2904801.0
2025-06-28,Thời trang,Hà Nội,Cửa hàng,5,5,9443750.0,6325368.0
2025-06-28,Thời trang,Hà Nội,Online,4,4,4164700.0,2946416.0
2025-06-28,Thời trang,Hải Phòng,Cửa hàng,3,3,4427300.0,3140580.0
2025-06-28,Thời trang,TP HCM,Cửa hàng,4,4,8258700.0,6457826.0
2025-06-28,Thời trang,TP HCM,Online,6,6,5767750.0,3954831.0
2025-06-28,Thời trang,Đà Nẵng,Online,2,2,2280000.0,1510873.0
2025-06-28,Thực phẩm,Cần Thơ,Cửa hàng,7,7,2537500.0,1828657.0
2025-06-28,Thực phẩm,Cần Thơ,Online,1,1,181000.0,111152.0
2025-06-28,Thực phẩm,Hà Nội,Cửa hàng,6,6,1171150.0,908916.0
2025-06-28,Thực phẩm,Hà Nội,Online,10,10,2574350.0,1872520.0
2025-06-28,Thực phẩm,Hải Phòng,Cửa hàng,5,5,2222400.0,1582562.0
2025-06-28,Thực phẩm,Hải Phòng,Online,4,4,1841200.0,1428641.0
2025-06-28,Thực phẩm,TP HCM,Cửa hàng,7,7,2286600.0,1627715.0
2025-06-28,Thực phẩm,TP HCM,Online,15,15,4381900.0,3192399.0
2025-06-28,Thực phẩm,Đà Nẵng,Cửa hàng,1,1,464100.0,294449.0
2025-06-28,Thực phẩm,Đà Nẵng,Online,4,4,849200.0,550396.0
2025-06-28,Điện tử,Cần Thơ,Cửa hàng,2,2,8313600.0,5439108.0
2025-06-28,Điện tử,Cần Thơ,Online,2,2,18371727.0,12709228.0
2025-06-28,Điện tử,Hà Nội,Cửa hàng,4,4,8537000.0,6642939.0
2025-06-28,Điện tử,Hà Nội,Online,3,3,9595200.0,7110296.0
2025-06-28,Điện tử,Hải Phòng,Cửa hàng,2,2,3183900.0,2251627.0
2025-06-28,Điện tử,Hải Phòng,Online,1,1,2152000.0,1351960.0
2025-06-28,Điện tử,TP HCM,Cửa hàng,4,4,7743000.0,5232126.0
2025-06-28,Điện tử,TP HCM,Online,2,2,2108950.0,1555811.0
2025-06-28,Điện tử,Đà Nẵng,Cửa hàng,2,2,4358000.0,2996846.0
2025-06-28,Điện tử,Đà Nẵng,Online,4,4,8640900.0,6504686.0
2025-06-29,Gia dụng,Cần Thơ,Online,2,2,2596800.0,1995784.0
2025-06-29,Gia dụng,Hà Nội,Cửa hàng,6,6,17811281.0,12510431.0
2025-06-29,Gia dụng,Hà Nội,Online,1,1,3072000.0,2156871.0
2025-06-29,Gia dụng,Hải Phòng,Cửa hàng,2,2,4006400.0,3139470.0
2025-06-29,Gia dụng,TP HCM,Cửa hàng,8,8,16953750.0,12248150.0
2025-06-29,Gia dụng,TP HCM,Online,8,8,8163400.0,5969327.0
2025-06-29,Gia dụng,Đà Nẵng,Cửa hàng,3,3,2712800.0,1885866.0
2025-06-29,Mỹ phẩm,Cần Thơ,Cửa hàng,3,3,3558750.0,2277329.0
2025-06-29,Mỹ phẩm,Hà Nội,Cửa hàng,2,2,1351850.0,1041180.0
2025-06-29,Mỹ phẩm,Hà Nội,Online,1,1,508000.0,377558.0
2025-06-29,Mỹ phẩm,Hải Phòng,Cửa hàng,1,1,483000.0,377968.0
2025-06-29,Mỹ phẩm,TP HCM,Cửa hàng,4,4,2471000.0,1870538.0
2025-06-29,Mỹ phẩm,TP HCM,Online,5,5,3270300.0,2509391.0
